circuit_id,layer,entcap,expr
7.0,14.0,0.0012649078385300239,0.0016103265160911523
7.0,15.0,0.00155914366927156,0.002339842373052565
7.0,16.0,0.0015887513765940546,0.0012523940381954433
8.0,1.0,0.004502226397581658,0.017275521063760735
8.0,2.0,0.0052657647343289345,0.015049608336761965
8.0,3.0,0.005613681862365731,0.014529481105494218
8.0,4.0,0.0037869364239007212,0.004983642853558134
8.0,5.0,0.0037191884392570743,0.005940626473254632
8.0,6.0,0.0023072443294614663,0.0036330495655764725
8.0,7.0,0.003149297634717006,0.002730156725688414
8.0,8.0,0.0017123111780143485,0.001602795233333691
8.0,9.0,0.0015836331115820796,0.003368029879682268
8.0,10.0,0.0006967064903112928,0.002202649444379047
8.0,11.0,0.0013415845057160164,0.002158538235584548
8.0,12.0,0.0014207130850660344,0.001925609643364216
8.0,13.0,0.0006088300508513488,0.00184273160382699
8.0,14.0,0.0009832785208237118,0.002914082619597537
8.0,15.0,0.0008688864912845389,0.0017964659203106891
8.0,16.0,0.0008553814745042902,0.0014471603857781094
9.0,1.0,4.1962486042515756e-17,0.09327258874424701
9.0,2.0,0.0,0.01852753436328774
9.0,3.0,4.1962486042515756e-17,0.005930107477696121
9.0,4.0,0.000475735072324418,0.0024284138435802286
9.0,5.0,0.00037044297603165455,0.0015909836840459564
9.0,6.0,0.0012423573984687527,0.0013422011433790028
9.0,7.0,0.0015066150172773232,0.0021584805758184393
9.0,8.0,0.0007013911648938849,0.0016252508476975141
9.0,9.0,0.0006907987626434309,0.0026741886066707853
9.0,10.0,0.00036811901408737084,0.0019003336350902993
9.0,11.0,0.0002976187326718621,0.002249173072639184
9.0,12.0,0.00038714716954511516,0.001059953132538747
9.0,13.0,0.0003142132762311875,0.002431013505166172
9.0,14.0,0.0007007704964396781,0.0013396957129881333
9.0,15.0,0.0006206043986424259,0.0015830773492408632
9.0,16.0,0.0006126529525347977,0.0024084931125011445
10.0,1.0,0.004022198279829959,0.039265292708335196
10.0,2.0,0.00617709833993581,0.018452531149441207
10.0,3.0,0.004399617436461631,0.03315124241229496
10.0,4.0,0.004438971392284318,0.024585241965135587
10.0,5.0,0.004498368187604533,0.009424182881202049
10.0,6.0,0.002930350608760841,0.016953935580172143
10.0,7.0,0.0019053649328075557,0.02421408818701414
10.0,8.0,0.0024883906493190578,0.012389317308595096
10.0,9.0,0.0023597439699653937,0.011729182219088577
10.0,10.0,0.002214335390178222,0.015655225151799713
10.0,11.0,0.002024834930760366,0.009994972538404936
10.0,12.0,0.0019191102343820655,0.018179597998480006
10.0,13.0,0.0018265648479923386,0.013741512594272667
10.0,14.0,0.0016527045713168184,0.01676730633606124
10.0,15.0,0.0019075753539063607,0.018225548463731707
10.0,16.0,0.0018014885747877733,0.016034362118352585
11.0,1.0,0.003922617070307562,0.03698752806458213
11.0,2.0,0.0030478885840370382,0.00824030968594278
11.0,3.0,0.0014362138834901003,0.004600341116889631
11.0,4.0,0.0014689609326634927,0.0023885732898891107
11.0,5.0,0.0013868644618318582,0.0009473232525147885
11.0,6.0,0.00111978430463496,0.0021588059326017174
11.0,7.0,0.0011329115102661081,0.0017511612137418662
11.0,8.0,0.0003158294393017409,0.00231211966607817
11.0,9.0,0.0007386987762195193,0.0030230433970905328
11.0,10.0,0.0006753809014898434,0.002239842644509083
11.0,11.0,0.0003647659811352008,0.0016047803399091762
11.0,12.0,0.0005580237068677099,0.0029246189448190302
11.0,13.0,0.0003591284695360993,0.0014061602311678768
11.0,14.0,0.0002642541928554317,0.0022240465350196084
11.0,15.0,0.00045378675938642643,0.001894018063478906
11.0,16.0,0.0005873481690444472,0.0013769156806596912
12.0,1.0,0.00600666712431726,0.033764540934254454
12.0,2.0,0.004363852512855688,0.012287396824972837
12.0,3.0,0.004202138838743917,0.006403376568822387
12.0,4.0,0.0035240162318187396,0.0037399327868063302
12.0,5.0,0.0020235773113371686,0.005993477105606563
12.0,6.0,0.0014182694002108957,0.0038466690661755542
12.0,7.0,0.0015760381591522642,0.002603131258378057
12.0,8.0,0.0010163543735361882,0.0019993689439005615
12.0,9.0,0.0009498907729348666,0.0014750892055565075
12.0,10.0,0.0007198129380438377,0.002450997395087683
12.0,11.0,0.0007625300812230834,0.003598774016974939
12.0,12.0,0.0010553615773784188,0.0016460609587268633
12.0,13.0,0.000751482186351399,0.002439953698889261
12.0,14.0,0.0009077874487686898,0.0023585301631969726
12.0,15.0,0.000542927366634221,0.0016446226791848706
12.0,16.0,0.0007258047325378341,0.0028889736764383706
13.0,1.0,0.004231094352114536,0.02538437685053037
13.0,2.0,0.006242888868470417,0.017686740434273814
13.0,3.0,0.004752496330714713,0.0221346541362333
13.0,4.0,0.0034450015658697443,0.010935183729394744
13.0,5.0,0.001203218996573119,0.005056370727991718
13.0,6.0,0.003089532888379432,0.004844379417722237
13.0,7.0,0.003246358646074971,0.004543441650918113
13.0,8.0,0.0025865958010033627,0.002876622780435159
13.0,9.0,0.002455669929924678,0.003023818465980848
13.0,10.0,0.0025890033657359106,0.001376197464208016
13.0,11.0,0.0019704299488934674,0.0018811842906946536
13.0,12.0,0.0015456896445795061,0.001497828871933833
13.0,13.0,0.0010409481650151392,0.0013716524520165703
13.0,14.0,0.001365142064936418,0.00261916181648859
13.0,15.0,0.0006051188985954567,0.002013748539013951
13.0,16.0,0.0011172847093561123,0.0019863221580832067
14.0,1.0,0.0031368206146042904,0.01926889794464089
14.0,2.0,0.0030257060118546587,0.011602846229720605
14.0,3.0,0.0019106030507856314,0.007770469461161614
14.0,4.0,0.004399325932074399,0.002896142268933124
14.0,5.0,0.0023046935628941224,0.0013538763965243795
14.0,6.0,0.002602108375422883,0.0037414097071007306
14.0,7.0,0.001465189280513862,0.0013119230167893071
14.0,8.0,0.0011859512678759965,0.0018380936266719496
14.0,9.0,0.0011783373351051006,0.001005945597493599
14.0,10.0,0.001070997800161995,0.0007699297870630696
14.0,11.0,0.0007786613030427114,0.002515215328901381
14.0,12.0,0.0010917717194469738,0.0013119612429005622
14.0,13.0,0.0004511464254214022,0.0008505959135728845
14.0,14.0,0.0003766014899762573,0.0011970966305011863
14.0,15.0,0.0005667055686710923,0.002368688117941422
14.0,16.0,0.0006070332068082704,0.0018380157243137805
15.0,1.0,0.004821577580669383,0.10553751456556099
15.0,2.0,0.005549728399366819,0.028456760478299065
15.0,3.0,0.002224839727896896,0.008619026600153443
15.0,4.0,0.0016810393222630921,0.01612789294043359
15.0,5.0,0.0013445379808745847,0.00863951378615169
15.0,6.0,0.000612112777404735,0.012967452990372724
15.0,7.0,0.0007913096039225139,0.010034195958952224
15.0,8.0,0.000995080012527967,0.015194705780456669
15.0,9.0,0.000848717932482383,0.01133007177268515
15.0,10.0,0.0008502293621552534,0.015080545884018503
15.0,11.0,0.000727596173205688,0.013056910250255108
15.0,12.0,0.0011060482143045172,0.014081242623546987
15.0,13.0,0.0008454879112647652,0.010225290426260907
15.0,14.0,0.001159143360551215,0.008257030726216075
15.0,15.0,0.00043174539345089294,0.010137949905714845
15.0,16.0,0.0008686379997462993,0.008843283717450115
16.0,1.0,0.005956560765608427,0.047814058250991845
16.0,2.0,0.005154017850449505,0.03372551893350851
16.0,3.0,0.005943430778715934,0.022283874756525317
16.0,4.0,0.004009644548776247,0.016132070716117816
16.0,5.0,0.0037848370185172655,0.010677132095726462
16.0,6.0,0.002210608905007268,0.00791518492371207
16.0,7.0,0.0029344922402890273,0.008702883369112182
16.0,8.0,0.002161886137101667,0.006629781543759652
16.0,9.0,0.0022272924385833724,0.0037628203921897746
16.0,10.0,0.00304020972056666,0.0033297958347081914
16.0,11.0,0.0025574797465254596,0.003897110336936881
16.0,12.0,0.00286210606425077,0.003252557624751683
16.0,13.0,0.003280957304475829,0.004434940332788825
16.0,14.0,0.0031893960339389542,0.0025193067518094773
16.0,15.0,0.002555101907012187,0.00161605376235979
16.0,16.0,0.0014602003390904298,0.002924706082857922
17.0,1.0,0.003985287949236149,0.031050839557695737
17.0,2.0,0.0058488242755004565,0.011089386613801357
17.0,3.0,0.002897795511229247,0.012758801208133486
17.0,4.0,0.004389702969038364,0.010971239084619446
17.0,5.0,0.005162070510224969,0.005798545734614958
17.0,6.0,0.003091124408287866,0.005326707688782422
17.0,7.0,0.0023194865524992646,0.003094804935807344
17.0,8.0,0.00267511993134404,0.002562664962094083
17.0,9.0,0.0026055981166230894,0.0016758191238358804
17.0,10.0,0.0017073380888563547,0.0024967576068217327
17.0,11.0,0.0017549271261841442,0.002252306226991224
17.0,12.0,0.001593431004548224,0.002482049195700148
17.0,13.0,0.000833740823306772,0.0014287877527258853
17.0,14.0,0.0006920808280931962,0.002057456587452797
17.0,15.0,0.001317803811116048,0.0020840637730870307
17.0,16.0,0.0011826389925698722,0.002028156165898848
18.0,1.0,0.005469538622521724,0.04004130984915718
18.0,2.0,0.004087227056517131,0.0223189629902838
18.0,3.0,0.003820267284177971,0.014147985694942564
18.0,4.0,0.0032744808344688887,0.01061188624766518
18.0,5.0,0.0024388305416487253,0.0063885305607713685
18.0,6.0,0.0028019138485702567,0.005458362914088295
18.0,7.0,0.0027168725004877914,0.004205194822276517
18.0,8.0,0.0016847139116474186,0.00405130742315275
18.0,9.0,0.0021108958954519125,0.002323351932388776
18.0,10.0,0.002557143757193245,0.0019238807991250862
18.0,11.0,0.0017259323760429625,0.0022627303276204387
18.0,12.0,0.001017595717147094,0.002111711831745173
18.0,13.0,0.0009329006516943449,0.0015134732342055703
18.0,14.0,0.0007587817228705025,0.0020994395531527842
18.0,15.0,0.0009733549604316034,0.0013899836769153476
18.0,16.0,0.000689474599017839,0.0016667055915780755
19.0,1.0,0.006345951504586425,0.021075092822820208
19.0,2.0,0.0026202126066194507,0.007257580105195365
19.0,3.0,0.003279227000663275,0.00764428609688641
19.0,4.0,0.002952643907836583,0.0030034547461818347
19.0,5.0,0.0024835278550145337,0.001597366213100127
19.0,6.0,0.0014339119131548627,0.0018023827517402514
19.0,7.0,0.0016618055171306566,0.0011738772565871756
19.0,8.0,0.0008244326317618505,0.0016499107085278205
19.0,9.0,0.0007786541811060191,0.0013022953116881843
19.0,10.0,0.0008163319789725076,0.0029314976421937504
19.0,11.0,0.0008109266545125568,0.0036551856077798347
19.0,12.0,0.0005414104299911193,0.0012271859678972862
19.0,13.0,0.0005334146548945742,0.0016791333357457309
19.0,14.0,0.0006566515595788406,0.001584810322066898
19.0,15.0,0.0002743260016394171,0.0011704386027949457
19.0,16.0,0.0006811357608044412,0.0028211896691714257
