dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,10,0.41465986698055,1.90300822359664E-32,148,0.168479919433594,0.94
0,1,1,10,0.286613291810978,1.97116318411363E-32,103,0.115268707275391,0.926666666666667
0,1,1,10,0.405899678259842,1.93166360840945E-32,74,0.108127593994141,0.88
0,1,1,10,0.335498748315534,1.87685836682387E-32,57,0.1588134765625,0.9
0,1,1,10,0.386791942625215,1.92753929566938E-32,137,0.103763580322266,0.9
0,1,1,10,0.380390147889267,1.90733324238811E-32,95,0.166473388671875,0.913333333333333
0,1,1,10,0.322131215779872,1.93623020066376E-32,63,0.153732299804688,0.94
0,1,1,10,0.338716525778836,1.86965254743195E-32,76,0.132148742675781,0.886666666666667
0,1,2,20,0.260159899856807,6.43249346304518E-32,64,0.121700286865234,0.906666666666667
0,1,2,20,0.327701336970072,6.20966220137935E-32,38,0.124156951904297,0.9
0,1,2,20,0.298104689510033,6.32520834965069E-32,65,0.1591796875,0.953333333333333
0,1,2,20,0.262433373065549,6.19829794725071E-32,80,0.151897430419922,0.92
0,1,2,20,0.254940351797702,6.24663352935526E-32,81,0.161758422851563,0.94
0,1,2,20,0.257451195611279,6.18792873591503E-32,65,0.106925964355469,0.906666666666667
0,1,2,20,0.299428106656053,6.49807362077107E-32,135,0.110469818115234,0.9
0,1,2,20,0.319803883282518,6.29957539401355E-32,83,0.157024383544922,0.946666666666667
0,1,3,30,0.244557433077315,1.13283866702406E-31,108,0.117195129394531,0.926666666666667
0,1,3,30,0.311081409206548,1.11131760443541E-31,70,0.137577056884766,0.933333333333333
0,1,3,30,0.245472706871348,1.12189184655742E-31,69,0.120277404785156,0.886666666666667
0,1,3,30,0.211470462414797,1.11191099688194E-31,62,0.153205871582031,0.933333333333333
0,1,3,30,0.252616875684495,1.11952143351217E-31,75,0.120815277099609,0.933333333333333
0,1,3,30,0.268802757185514,1.1110897190417E-31,67,0.143295288085938,0.926666666666667
0,1,3,30,0.293881527816556,1.13902956399919E-31,65,0.109321594238281,0.893333333333333
0,1,3,30,0.245100891418649,1.1180677481742E-31,84,0.128211975097656,0.92
0,1,4,40,0.27645315467779,1.61550703633727E-31,94,0.147605895996094,0.926666666666667
0,1,4,40,0.279418881655391,1.62944257461156E-31,52,0.133468627929688,0.926666666666667
0,1,4,40,0.248900939433418,1.61151985370029E-31,75,0.12176513671875,0.933333333333333
0,1,4,40,0.315100469750446,1.62249977937739E-31,50,0.124862670898438,0.906666666666667
0,1,4,40,0.18288409510916,1.61706018853928E-31,98,0.122749328613281,0.92
0,1,4,40,0.239673408020021,1.64494198881581E-31,89,0.106986999511719,0.88
0,1,4,40,0.218378480332635,1.61794729971154E-31,48,0.158721923828125,0.933333333333333
