,layers,num_params,expr,entcap,num_iter,last_cost,acc
53,4.0,56.0,0.044442754037040406,0.5454699441362413,40.0,0.11190032958984375,1.0
54,4.0,56.0,0.044442754037040406,0.5454699441362413,50.0,0.10479736328125,0.96875
55,4.0,56.0,0.044442754037040406,0.5454699441362413,77.0,0.09589385986328125,0.96875
56,4.0,56.0,0.044442754037040406,0.5454699441362413,51.0,0.11353683471679688,1.0
57,4.0,56.0,0.044442754037040406,0.5454699441362413,82.0,0.10572433471679688,0.90625
58,4.0,56.0,0.044442754037040406,0.5454699441362413,68.0,0.1077117919921875,0.96875
59,4.0,56.0,0.044442754037040406,0.5454699441362413,56.0,0.11748123168945312,0.96875
60,4.0,56.0,0.04757264520532288,0.5491799817420621,45.0,0.100250244140625,0.90625
61,4.0,56.0,0.05122949055976221,0.5247653585372453,77.0,0.0962371826171875,0.90625
62,4.0,56.0,0.044442754037040406,0.5454699441362413,45.0,0.11756134033203125,0.9375
63,5.0,70.0,0.035928049569275325,0.594353303488706,47.0,0.18773651123046875,0.9375
64,5.0,70.0,0.035928049569275325,0.594353303488706,38.0,0.16988754272460938,0.875
65,4.0,56.0,0.044442754037040406,0.5454699441362413,95.0,0.09382247924804688,0.96875
66,5.0,70.0,0.035928049569275325,0.594353303488706,68.0,0.1698455810546875,0.90625
67,5.0,70.0,0.035928049569275325,0.594353303488706,58.0,0.14928054809570312,0.90625
68,5.0,70.0,0.035928049569275325,0.594353303488706,44.0,0.144866943359375,0.90625
69,5.0,70.0,0.04365579436611158,0.5967857616952503,41.0,0.08856582641601562,0.84375
70,5.0,70.0,0.035928049569275325,0.594353303488706,56.0,0.1798858642578125,0.90625
71,5.0,70.0,0.035928049569275325,0.594353303488706,67.0,0.1739044189453125,0.9375
72,5.0,70.0,0.035928049569275325,0.594353303488706,69.0,0.1548919677734375,0.875
73,5.0,70.0,0.035928049569275325,0.594353303488706,73.0,0.17477035522460938,0.875
74,5.0,70.0,0.035928049569275325,0.594353303488706,50.0,0.19368362426757812,0.90625
75,5.0,70.0,0.035928049569275325,0.594353303488706,93.0,0.1605987548828125,0.90625
76,5.0,70.0,0.035928049569275325,0.594353303488706,75.0,0.1790313720703125,0.875
77,5.0,70.0,0.0646107161803418,0.6048470125847863,67.0,0.23364639282226562,0.90625
78,5.0,70.0,0.030572397890194693,0.598649421833725,49.0,0.1192626953125,0.96875
79,5.0,70.0,0.035928049569275325,0.594353303488706,109.0,0.16009140014648438,0.90625
80,6.0,84.0,0.04855038300703539,0.6437250432305032,57.0,0.14460372924804688,0.875
81,6.0,84.0,0.04855038300703539,0.6437250432305032,52.0,0.14023971557617188,0.90625
82,6.0,84.0,0.04855038300703539,0.6437250432305032,58.0,0.12598419189453125,0.9375
83,6.0,84.0,0.04855038300703539,0.6437250432305032,43.0,0.15712738037109375,0.90625
84,6.0,84.0,0.03428803157367102,0.6440712021446956,74.0,0.16539764404296875,0.875
85,6.0,84.0,0.04855038300703539,0.6437250432305032,56.0,0.15570449829101562,0.90625
86,6.0,84.0,0.04855038300703539,0.6437250432305032,52.0,0.15392684936523438,0.90625
87,6.0,84.0,0.04855038300703539,0.6437250432305032,50.0,0.11418533325195312,0.90625
88,6.0,84.0,0.04855038300703539,0.6437250432305032,59.0,0.13941574096679688,0.5625
89,6.0,84.0,0.04855038300703539,0.6437250432305032,75.0,0.13027191162109375,0.75
90,6.0,84.0,0.02294630714420934,0.6441981774837932,51.0,0.10049057006835938,0.9375
91,6.0,84.0,0.04855038300703539,0.6437250432305032,80.0,0.12895965576171875,0.90625
92,6.0,84.0,0.02279311348755183,0.6448005065242571,88.0,0.08283233642578125,0.96875
93,6.0,84.0,0.02595665779102748,0.639852353374445,63.0,0.14886856079101562,0.84375
94,7.0,98.0,0.010654835194761356,0.6821200547870316,48.0,0.14388275146484375,0.8125
95,6.0,84.0,0.04855038300703539,0.6437250432305032,93.0,0.15413665771484375,0.90625
96,7.0,98.0,0.010654835194761356,0.6821200547870316,58.0,0.1318817138671875,0.78125
97,6.0,84.0,0.04855038300703539,0.6437250432305032,90.0,0.15939712524414062,0.90625
98,7.0,98.0,0.010654835194761356,0.6821200547870316,87.0,0.09809112548828125,0.65625
99,7.0,98.0,0.010654835194761356,0.6821200547870316,76.0,0.150665283203125,0.84375
100,7.0,98.0,0.010654835194761356,0.6821200547870316,50.0,0.16949844360351562,0.8125
101,7.0,98.0,0.010654835194761356,0.6821200547870316,58.0,0.17316055297851562,0.78125
102,7.0,98.0,0.010654835194761356,0.6821200547870316,55.0,0.15665054321289062,0.9375
103,7.0,98.0,0.022126076765706045,0.6828909401030556,94.0,0.07126998901367188,0.3125
104,7.0,98.0,0.010654835194761356,0.6821200547870316,45.0,0.17586517333984375,0.71875
105,7.0,98.0,0.032969944094130205,0.680437134931845,58.0,0.13070297241210938,0.9375
106,7.0,98.0,0.013581647778118898,0.6791257073241996,63.0,0.07614898681640625,0.84375
107,7.0,98.0,0.01679143837671606,0.6774007986880209,65.0,0.10357666015625,0.3125
108,7.0,98.0,0.010654835194761356,0.6821200547870316,49.0,0.139984130859375,0.875
109,8.0,112.0,0.022199113833344962,0.7082389062587129,52.0,0.13925552368164062,0.84375
110,8.0,112.0,0.027403253639439035,0.7090665260859247,52.0,0.15824508666992188,0.8125
111,7.0,98.0,0.010654835194761356,0.6821200547870316,104.0,0.105224609375,0.84375
112,7.0,98.0,0.010654835194761356,0.6821200547870316,129.0,0.08501434326171875,0.9375
113,8.0,112.0,0.022199113833344962,0.7082389062587129,43.0,0.18473434448242188,0.96875
114,8.0,112.0,0.022199113833344962,0.7082389062587129,73.0,0.1225128173828125,0.96875
115,8.0,112.0,0.022199113833344962,0.7082389062587129,43.0,0.13615036010742188,0.75
116,8.0,112.0,0.022199113833344962,0.7082389062587129,69.0,0.1265106201171875,0.96875
117,8.0,112.0,0.022199113833344962,0.7082389062587129,68.0,0.1265106201171875,0.53125
118,8.0,112.0,0.022199113833344962,0.7082389062587129,69.0,0.144805908203125,0.8125
119,7.0,98.0,0.021426699607873044,0.679471017928226,130.0,0.11083984375,0.5625
120,8.0,112.0,0.022199113833344962,0.7082389062587129,69.0,0.12016677856445312,0.8125
121,8.0,112.0,0.01836427137931547,0.7055029415694711,88.0,0.09905624389648438,0.96875
122,8.0,112.0,0.022199113833344962,0.7082389062587129,43.0,0.18227767944335938,0.8125
123,8.0,112.0,0.009271660773083074,0.6986973241922243,84.0,0.0789337158203125,0.6875
124,8.0,112.0,0.01744533658928191,0.6991620675890843,70.0,0.14792251586914062,0.875
125,8.0,112.0,0.01609085859697191,0.7089665886442689,62.0,0.1294097900390625,0.75
126,8.0,112.0,0.03747408706835531,0.6999221264522124,107.0,0.12967681884765625,0.625
127,8.0,112.0,0.02549219636729913,0.7078349582791279,177.0,0.14295196533203125,0.65625
