dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,12.0,0.9,2.577650860578379e-32,0.3098842208820011,0.1410369873046875,93.0
0.0,1.0,2.0,24.0,0.9216666666666666,8.215389486557588e-32,0.2632336692780073,0.12500715255737305,92.0
0.0,1.0,3.0,36.0,0.9216666666666666,1.4650343100268313e-31,0.25533310548138727,0.12634658813476562,78.0
0.0,1.0,4.0,48.0,0.9291666666666667,2.117707134213676e-31,0.2405957947261687,0.11921262741088867,104.0
0.0,1.0,5.0,60.0,0.9091666666666667,2.7717584312485906e-31,0.23275301120547454,0.12552356719970703,103.25
0.0,1.0,6.0,72.0,0.9191666666666667,3.4340568159151457e-31,0.25448666490525473,0.1190786361694336,97.5
0.0,1.0,7.0,84.0,0.9358333333333333,4.082854091594116e-31,0.24792187033584018,0.11867570877075195,95.25
0.0,1.0,8.0,96.0,0.9216666666666666,4.741227901601264e-31,0.2671504725114119,0.12045001983642578,74.875
0.0,2.0,1.0,12.0,0.9483333333333334,0.7200694355192302,0.3236799423003228,0.1117849349975586,61.875
0.0,2.0,2.0,24.0,0.9408333333333333,0.7875908748953969,0.05653028984679223,0.10549354553222656,72.75
0.0,2.0,3.0,36.0,0.9583333333333333,0.879696041789776,0.012791614468772021,0.1024637222290039,60.75
0.0,2.0,4.0,48.0,0.9041666666666667,0.9071580523642319,0.006932719330618939,0.10301542282104492,68.875
0.0,2.0,5.0,60.0,0.89,0.9304868904764337,0.005066928368067914,0.10347700119018555,61.25
0.0,2.0,6.0,72.0,0.9,0.9418501229272206,0.004760884293952302,0.10067605972290039,71.75
0.0,2.0,7.0,84.0,0.8733333333333333,0.9476789269147532,0.003864633334683285,0.10349225997924805,74.375
0.0,2.0,8.0,96.0,0.8566666666666667,0.9510440660901643,0.0039402896707491745,0.10214519500732422,91.625
0.0,3.0,1.0,17.0,0.915,0.18690040418282872,0.27964185785165707,0.1144709587097168,122.25
0.0,3.0,2.0,34.0,0.905,0.36296460836653355,0.1479765980302076,0.12170839309692383,75.375
0.0,3.0,3.0,51.0,0.93,0.4788891882482183,0.0991097750859525,0.11236858367919922,77.5
0.0,3.0,4.0,68.0,0.94,0.5618207540283215,0.06581662382696715,0.1107025146484375,67.75
0.0,3.0,5.0,85.0,0.9091666666666667,0.6199188340244345,0.04094243702406646,0.11349868774414062,74.5
0.0,3.0,6.0,102.0,0.92,0.6648652698490518,0.039874071014948005,0.11591863632202148,69.25
0.0,3.0,7.0,119.0,0.9025,0.699758068155031,0.02620474526470435,0.11185407638549805,74.625
0.0,3.0,8.0,136.0,0.94,0.7282871590841173,0.01937179690296796,0.10650491714477539,69.5
0.0,4.0,1.0,17.0,0.9241666666666667,0.3542271372946385,0.16447221582978738,0.11327123641967773,170.75
0.0,4.0,2.0,34.0,0.9266666666666666,0.5231790721528755,0.06656958236039687,0.12543487548828125,81.375
0.0,4.0,3.0,51.0,0.9033333333333333,0.6223427459406199,0.03952091472853717,0.11431455612182617,77.125
0.0,4.0,4.0,68.0,0.9133333333333333,0.6931390700997242,0.023085869308945912,0.11611366271972656,87.75
0.0,4.0,5.0,85.0,0.9208333333333333,0.7424725302698687,0.017380409243772245,0.11360502243041992,72.0
0.0,4.0,6.0,102.0,0.8783333333333333,0.7782026862261653,0.0116315772136794,0.1014871597290039,89.625
0.0,4.0,7.0,119.0,0.9075,0.8082267062084132,0.009638722120598135,0.11107110977172852,62.5
0.0,4.0,8.0,136.0,0.9066666666666667,0.8335929922357381,0.007640939895584528,0.10926294326782227,70.875
0.0,5.0,1.0,54.0,0.9258333333333333,0.38574640836564356,0.0874294043497294,0.12804031372070312,97.875
0.0,5.0,2.0,108.0,0.9433333333333334,0.7080311956966587,0.012566251108774181,0.10926008224487305,87.5
0.0,5.0,3.0,162.0,0.9241666666666667,0.8489883133095912,0.00474536153349886,0.10026788711547852,81.75
