dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,12.0,0.0368609571054545,3.0239565704189925e-34,0.04622432813538064,0.019439002796950888,48.38535787966083
0.0,1.0,2.0,24.0,0.025634797778466226,1.1092638693449376e-33,0.05815745879520901,0.019181794303984527,46.949821238059194
0.0,1.0,3.0,36.0,0.04272466296411038,1.0345669529804586e-33,0.024258346301235193,0.02244762913421832,42.64806141968405
0.0,1.0,4.0,48.0,0.022800027847379254,1.101360249069081e-33,0.040774273294470635,0.01036825081513722,33.58571124749333
0.0,1.0,5.0,60.0,0.02849394254757952,2.4549646589778466e-33,0.02488361269140016,0.015365828517684955,49.545794112979095
0.0,1.0,6.0,72.0,0.027472930399975545,3.659289861503568e-33,0.06219639782123016,0.008291244224767218,46.54337454768094
0.0,1.0,7.0,84.0,0.01743468537049791,1.499527896006442e-33,0.03363831631860776,0.015204233794723037,56.975558669611004
0.0,1.0,8.0,96.0,0.04090251670760459,1.494982416531778e-33,0.027863476079070953,0.01859436303363856,41.35020297065404
0.0,2.0,1.0,12.0,0.025634797778466206,0.00583566580879672,0.02908259556105977,0.01573451674872585,12.299099850918243
0.0,2.0,2.0,24.0,0.037953605763829446,0.00297573360788784,0.010592229630394839,0.006246834710717646,20.624188295715854
0.0,2.0,3.0,36.0,0.019436506316150983,0.0012636869521601417,0.0035386966706983892,0.008694199658799901,21.5919958714864
0.0,2.0,4.0,48.0,0.09230298624552334,0.0016275189262406143,0.004080520391033633,0.011902493581590878,31.516152321355108
0.0,2.0,5.0,60.0,0.08865843141132974,0.001448109650057069,0.0015495971670296453,0.0074404545773859455,10.76701311546389
0.0,2.0,6.0,72.0,0.04507489358552085,0.0009925641717084429,0.001203248765706761,0.007708245555234407,19.88358978799208
0.0,2.0,7.0,84.0,0.114863618233324,0.0006579615334992076,0.0021201199011284385,0.01583856679725004,28.31928923643994
0.0,2.0,8.0,96.0,0.10297171749162295,0.0008352139218744197,0.0014588036128220098,0.01357773006767416,33.78899863226829
0.0,3.0,1.0,17.0,0.016232438618151764,0.005481471550916984,0.05170176545262554,0.016986655635649456,85.56159018090837
0.0,3.0,2.0,34.0,0.038338508967372086,0.0049210898589323706,0.014965254819486946,0.013375648263305853,22.109710213258914
0.0,3.0,3.0,51.0,0.03023715784073816,0.0072397832046633736,0.016372897070956252,0.012162285222811613,19.078784028338912
0.0,3.0,4.0,68.0,0.01234426799696731,0.005159729016945157,0.009670030437747222,0.00940684567056705,20.345234612276446
0.0,3.0,5.0,85.0,0.043048514529244825,0.003536051416203782,0.009684818998632288,0.013733930398493879,23.724610489050033
0.0,3.0,6.0,102.0,0.04450789122113495,0.004109087766566368,0.014711442892272298,0.013821036326700164,18.3283543022436
0.0,3.0,7.0,119.0,0.03526543341078904,0.002485899959430226,0.004647125264333369,0.009865464476892233,20.33952872048486
0.0,3.0,8.0,136.0,0.045355736761107254,0.0029065635772861607,0.008363716260275794,0.010219406038978428,23.597820722624853
0.0,4.0,1.0,17.0,0.0198206241793023,0.0022877840474483176,0.031200057284095983,0.01631279641912028,218.1544341581375
0.0,4.0,2.0,34.0,0.03737412737209254,0.006036565241937029,0.008997864167379278,0.027113873760758418,26.938753285395904
0.0,4.0,3.0,51.0,0.07936253964190343,0.005624218352286021,0.013625673284575143,0.009136742147142102,33.875560090256386
0.0,4.0,4.0,68.0,0.039036002917941334,0.003593182475275909,0.011342541172933467,0.017374813562761573,85.49143649679607
0.0,4.0,5.0,85.0,0.032157844830258527,0.0023584988114828103,0.004734700356541772,0.008537750601362772,20.403080999832213
0.0,4.0,6.0,102.0,0.15117528982597733,0.0031174088703391587,0.003812168667970658,0.014745301301307998,36.106736609273185
0.0,4.0,7.0,119.0,0.05892556509887897,0.0032480161575618215,0.00685595339759779,0.010583923340628625,26.147930811333534
0.0,4.0,8.0,136.0,0.07019247913405058,0.001115488303579902,0.0034613577233794063,0.017505767287634116,28.083739575979347
0.0,5.0,1.0,54.0,0.03481242252278292,0.006765134985417857,0.018379906446293823,0.02320417612646453,25.78724767898161
0.0,5.0,2.0,108.0,0.02760262237369417,0.002674820198301173,0.004104680612405041,0.013941810305107095,30.20406784335041
0.0,5.0,3.0,162.0,0.04449897448434883,0.0018358158114127627,0.0022725581873373553,0.006674817063098332,36.7102554764041
0.0,5.0,4.0,216.0,0.09249624617007739,0.0019016287779962924,0.0013307636557707415,0.011471734358899272,20.496950992769634
0.0,5.0,5.0,270.0,0.13412858081138485,0.0009521857167059421,0.0016504587166151453,0.006177055158813894,11.122692377040988
0.0,5.0,6.0,324.0,0.11909713256047347,0.000520700841548008,0.0023211477554996034,0.005201777771924716,9.558093055476226
0.0,5.0,7.0,378.0,0.16557739282846867,0.0008803953344249697,0.0034041963467470356,0.011102321487642288,24.514937137531945
0.0,5.0,8.0,432.0,0.15000529091197848,0.0007769301899206682,0.00403586271512825,0.007523053612437603,14.070612739221518
0.0,6.0,1.0,54.0,0.029600514796038212,0.002504947127783045,0.002216741040697238,0.010860339463850632,18.721645226849056
0.0,6.0,2.0,108.0,0.09587938851941612,0.0006784648641216807,0.0013735910848802475,0.013350091506001114,21.8043246038159
0.0,6.0,3.0,162.0,0.17040567842092363,0.0006236059370172554,0.0011549638029806765,0.006317882493227895,12.256193769449213
0.0,6.0,4.0,216.0,0.17222171018869098,0.00048778540855158635,0.002473878013193671,0.012254224346490494,29.79183732884851
