dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,12.0,0.94,2.620986774887044e-32,0.39551481899345775,0.16574859619140625,181.0
0.0,1.0,2.0,24.0,0.9466666666666667,8.415198608657957e-32,0.358707307111745,0.15150070190429688,171.0
0.0,1.0,3.0,36.0,0.9733333333333334,1.4812652202387967e-31,0.2913102978718321,0.166015625,166.0
0.0,1.0,4.0,48.0,0.9533333333333334,2.134484647378334e-31,0.2906181823769828,0.13608551025390625,161.0
0.0,1.0,5.0,60.0,0.9733333333333334,2.825513872979373e-31,0.259070635738248,0.14326858520507812,183.0
0.0,1.0,6.0,72.0,0.96,3.4695717696304726e-31,0.36242895391411767,0.13582992553710938,194.0
0.0,1.0,7.0,84.0,0.96,4.110328621479946e-31,0.3100062732754906,0.14281463623046875,227.0
0.0,1.0,8.0,96.0,0.9666666666666667,4.7702186374906725e-31,0.29726552339564943,0.15710830688476562,144.0
0.0,2.0,1.0,12.0,0.9933333333333333,0.7247546039445548,0.3640844916711873,0.13857650756835938,85.0
0.0,2.0,2.0,24.0,0.9866666666666667,0.7931805080957245,0.06725276598943754,0.11566162109375,106.0
0.0,2.0,3.0,36.0,0.9933333333333333,0.8806069287049307,0.017636410934718745,0.11566543579101562,90.0
0.0,2.0,4.0,48.0,0.9733333333333334,0.9101417946317957,0.01332705472286292,0.11794281005859375,124.0
0.0,2.0,5.0,60.0,0.98,0.9328834483003959,0.007014246264797139,0.11400985717773438,81.0
0.0,2.0,6.0,72.0,0.94,0.9429891824763823,0.0063347181367923834,0.11160659790039062,101.0
0.0,2.0,7.0,84.0,0.9733333333333334,0.9486666431261314,0.006328948540030277,0.12624359130859375,116.0
0.0,2.0,8.0,96.0,0.96,0.9517818448106812,0.006594489081862131,0.1238861083984375,141.0
0.0,3.0,1.0,17.0,0.9466666666666667,0.19332901326208968,0.34165678026648516,0.13979721069335938,288.0
0.0,3.0,2.0,34.0,0.9666666666666667,0.36871254603315934,0.15912554220941327,0.136688232421875,103.0
