dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,14,0.2506034659600629,3.2649869638925394e-32,1024,0.03669186902213559,0.8181818181818182
0,1,3,42,0.320726624742555,1.795518920459565e-31,1024,0.034192295067849925,0.6818181818181818
0,1,5,70,0.2587721365401391,3.3981770019377195e-31,1024,0.07246136946242651,0.9545454545454546
0,1,7,98,0.2515813860640169,5.021221334236902e-31,1024,0.03995055227045512,0.8636363636363636
0,1,9,126,0.2197651371942792,6.614869384606873e-31,1024,0.034188096621998634,0.6818181818181818
0,1,11,154,0.19089265047930898,8.22657103967434e-31,1024,0.039942161280032265,0.8636363636363636
0,1,13,182,0.20609978013880528,9.784201760261213e-31,1024,0.039939570315712165,0.8636363636363636
0,1,15,210,0.23778618023417328,1.1429548945098166e-30,1024,0.03418228298775896,0.6818181818181818
0,2,1,14,0.2505819121316816,0.7521531177130503,1024,0.044973504499940656,1.0
0,2,3,42,0.01622822490155349,0.9011592271082308,1024,0.011534934388016184,0.9545454545454546
0,2,5,70,0.0024753121590220216,0.9493372192243718,1024,0.015113151501452829,0.9545454545454546
0,2,7,98,0.004063313469876142,0.9690484223419915,1024,0.009016845878495428,0.9545454545454546
0,2,9,126,0.0022019267238802837,0.97446710866408,1024,0.01222433417470925,0.9545454545454546
0,2,11,154,0.0024221243662219906,0.9759029885337678,1024,0.010949074728203473,0.9545454545454546
0,2,13,182,0.0012017353823001594,0.9764986718148172,1024,0.014239645481932316,0.9545454545454546
0,2,15,210,0.0024708129113405163,0.976374850821113,1024,0.014032422420299551,0.9545454545454546
0,3,1,20,0.17608047758462347,0.19440341686396972,1024,0.037565115494276845,0.8181818181818182
0,3,3,60,0.06612284287289229,0.4860229816134257,1024,0.04084301796761895,0.8181818181818182
0,3,5,100,0.029602642667574557,0.6260090601282873,1024,0.010430675536916532,0.9090909090909091
0,3,7,140,0.0342126020898858,0.713368529468977,1024,0.017350969236928967,0.9545454545454546
0,3,9,180,0.019193749425221077,0.768417228483454,1024,0.011896710905872451,0.9545454545454546
0,3,11,220,0.010072126620467045,0.8082501163979624,1024,0.011064538128774672,1.0
0,3,13,260,0.008683409064850683,0.8393234916650935,1024,0.011146750525331282,0.9545454545454546
0,3,15,300,0.007868934832543036,0.8617844608119031,1024,0.010802329231437589,0.9090909090909091
0,4,1,20,0.18124266357649,0.3735809883516549,1024,0.035040359128709946,0.9090909090909091
0,4,3,60,0.03720598104738772,0.6357696188746162,1024,0.011825273851309282,0.9090909090909091
0,4,5,100,0.019514823370258817,0.760332016220714,1024,0.011468953194856489,0.9545454545454546
0,4,7,140,0.01042845803038802,0.8266833816783894,1024,0.012986342635405206,0.9090909090909091
0,4,9,180,0.002375686687353813,0.87295967597793,1024,0.00854273730158588,0.9090909090909091
0,4,11,220,0.0018033711750873134,0.9000817183983467,1024,0.010951647735648152,1.0
0,4,13,260,0.0032591877100081245,0.920491563263197,1024,0.011766052023746289,1.0
0,4,15,300,0.0031830784201673963,0.9370412366040463,1024,0.01043740692840327,1.0
0,5,1,70,0.06758395357316589,0.4076092912941927,1024,0.032764562572533934,0.9090909090909091
0,5,3,210,0.0033844064219412965,0.8848134601763524,1024,0.008731012597867642,0.9090909090909091
0,5,5,350,0.001403031161544832,0.9607744380356682,1024,0.009947853131906437,0.9545454545454546
0,5,7,490,0.0034844248781624584,0.9744316643569234,1024,0.013179412982213489,0.9545454545454546
0,5,9,630,0.0030313137116623496,0.9767649953888852,1024,0.01618204535674203,0.9090909090909091
0,5,11,770,0.00395450799599488,0.9770710822735363,1024,0.016306785418479318,0.9545454545454546
0,5,13,910,0.0007743788119893848,0.9762033970450639,1024,0.016799633724442282,0.9545454545454546
0,5,15,1050,0.001184457481475524,0.9763514913819858,1024,0.017123069192297946,0.9545454545454546
0,6,1,70,0.0004976479832569133,0.9078248494995083,1024,0.017669969951058483,0.9545454545454546
0,6,3,210,0.0017651762894595252,0.9762344840784652,1024,0.011282220716953966,0.9545454545454546
0,6,5,350,0.00157811496359842,0.9767402291061811,1024,0.008138032169153792,0.9090909090909091
0,6,7,490,0.0031256120419586716,0.9770815885640511,1024,0.013404029559504465,0.9545454545454546
0,6,9,630,0.0030348658178755714,0.9768550193623822,1024,0.01503209924561524,0.9090909090909091
0,6,11,770,0.0018754446982981508,0.9767133753685049,1024,0.017001475856457775,0.9090909090909091
0,6,13,910,0.004268506534964236,0.9773197813148384,1024,0.01474740996031718,1.0
0,6,15,1050,0.002586120262836289,0.9766768336450624,1024,0.017278833041651915,0.8636363636363636
0,7,1,34,0.18377371320730215,0.24971569624533652,1024,0.03698872672898313,0.7727272727272727
0,7,3,102,0.05500064353561824,0.5751122427908868,1024,0.01589791640612128,1.0
0,7,5,170,0.01083580874599811,0.7086641659208259,1024,0.009409525900138004,1.0
0,7,7,238,0.017123542100914373,0.7835489310050012,1024,0.010931872577178595,1.0
0,7,9,306,0.0044412911284947895,0.8301939023413162,1024,0.02222226952474026,0.9545454545454546
0,7,11,374,0.0046394512188204,0.8659899210422578,1024,0.013801339711362583,0.9545454545454546
0,7,13,442,0.0016342558359804778,0.8893698218944951,1024,0.011711374493334363,1.0
0,7,15,510,0.002564887479820208,0.9105064559342597,1024,0.015893598882722435,0.9090909090909091
0,8,1,34,0.19013677778929167,0.34309305884563596,1024,0.021726420235581315,0.7727272727272727
0,8,3,102,0.02847806708984743,0.6413273360929322,1024,0.015185298147018257,0.9545454545454546
0,8,5,170,0.015318600767132,0.7651280110751899,1024,0.01679426818401504,0.9545454545454546
0,8,7,238,0.004793654866783174,0.835130105154504,1024,0.010788024789262201,1.0
0,8,9,306,0.002903880058886246,0.8745504716928183,1024,0.01569085526122512,0.9545454545454546
0,8,11,374,0.0031241452709690086,0.9033087990635803,1024,0.012912858146129006,0.9545454545454546
0,8,13,442,0.0008797479911420499,0.9241522298906294,1024,0.017011836004703216,1.0
0,8,15,510,0.00312043199130343,0.9384192502483263,1024,0.015432070961740655,0.9545454545454546
0,9,1,7,0.8720748838867354,0.9999999999999998,1024,0.06714234954210681,0.8181818181818182
0,9,3,21,0.011675459233547219,0.999999999999999,1024,0.03824480319004327,0.9090909090909091
0,9,5,35,0.0018289169324129878,0.9923201671470456,1024,0.021599999464877912,0.9090909090909091
0,9,7,49,0.004236850757581474,0.9677076545152397,1024,0.012546491009595106,0.9545454545454546
0,9,9,63,0.002167420864133,0.9758115017298962,1024,0.013747546377655137,1.0
0,9,11,77,0.0011500783385133414,0.9768832907706909,1024,0.014197900488141787,0.9090909090909091
0,9,13,91,0.0020473322125854694,0.976948179457907,1024,0.010354907005156075,0.9545454545454546
0,9,15,105,0.0008070450841346241,0.9769401523389856,1024,0.00937206456417054,0.9545454545454546
0,10,1,14,0.261789216849558,0.37413968386398755,1024,0.022293543932491302,0.9090909090909091
0,10,3,28,0.07098773580391449,0.6926683287731316,1024,0.015369018572161747,0.7727272727272727
0,10,5,42,0.05232811465890466,0.8253655111592098,1024,0.022194299988632697,0.9545454545454546
0,10,7,56,0.09327439520257094,0.8901897665296131,1024,0.018991134529875046,0.9090909090909091
0,10,9,70,0.05854853726670993,0.9226710817787663,1024,0.012470179683787951,0.9545454545454546
0,10,11,84,0.06034521480268215,0.941436187183832,1024,0.010857259956359765,0.9545454545454546
0,10,13,98,0.04453301267672329,0.9510964513624821,1024,0.0160753144479898,0.9545454545454546
0,10,15,112,0.04760584457293469,0.9571982198396747,1024,0.009997893908943973,0.9545454545454546
0,11,1,24,0.22714882962602795,0.6612779287420124,1024,0.04025165297156857,0.9090909090909091
0,11,3,72,0.005366561040493531,0.9068834494959521,1024,0.012208579395132712,1.0
0,11,5,120,0.001323104516293036,0.9580733022751577,1024,0.012536478191534053,0.9090909090909091
0,11,7,168,0.000496645285444695,0.9726343619098684,1024,0.00967061973155023,0.9545454545454546
0,11,9,216,0.0012424536219079443,0.9754316946706469,1024,0.008943551695950059,0.9545454545454546
0,11,11,264,0.0026283513601418835,0.9765375992316142,1024,0.014022928286232781,0.9545454545454546
0,11,13,312,0.002503265558696722,0.9768059924346635,1024,0.014090347412538257,0.9090909090909091
0,11,15,360,0.001526281812550226,0.9767241020841635,1024,0.011666984161093314,0.9545454545454546
0,12,1,24,0.1080623737277729,0.46463523162151016,1024,0.029855823290486375,0.7727272727272727
0,12,3,72,0.0404147668130503,0.7590687892934911,1024,0.011587825623927472,0.9545454545454546
0,12,5,120,0.007041970805745782,0.8583489341968252,1024,0.01699004607668424,0.9545454545454546
0,12,7,168,0.007024079681601356,0.9097021589780034,1024,0.010170008839170852,0.9090909090909091
0,12,9,216,0.0014252360244818123,0.937589181190311,1024,0.014384057975347506,0.9090909090909091
