dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,14.0,0.8181818181818182,3.2649869638925394e-32,0.2506034659600629,0.03669186902213559,1024.0
0.0,1.0,3.0,42.0,0.6818181818181818,1.795518920459565e-31,0.320726624742555,0.034192295067849925,1024.0
0.0,1.0,5.0,70.0,0.9545454545454546,3.3981770019377195e-31,0.2587721365401391,0.07246136946242651,1024.0
0.0,1.0,7.0,98.0,0.8636363636363636,5.021221334236902e-31,0.2515813860640169,0.03995055227045512,1024.0
0.0,1.0,9.0,126.0,0.6818181818181818,6.614869384606873e-31,0.2197651371942792,0.034188096621998634,1024.0
0.0,1.0,11.0,154.0,0.8636363636363636,8.22657103967434e-31,0.19089265047930898,0.039942161280032265,1024.0
0.0,1.0,13.0,182.0,0.8636363636363636,9.784201760261213e-31,0.20609978013880528,0.039939570315712165,1024.0
0.0,1.0,15.0,210.0,0.6818181818181818,1.1429548945098166e-30,0.23778618023417328,0.03418228298775896,1024.0
0.0,2.0,1.0,14.0,1.0,0.7521531177130503,0.2505819121316816,0.044973504499940656,1024.0
0.0,2.0,3.0,42.0,0.9545454545454546,0.9011592271082308,0.01622822490155349,0.011534934388016184,1024.0
0.0,2.0,5.0,70.0,0.9545454545454546,0.9493372192243718,0.0024753121590220216,0.015113151501452829,1024.0
0.0,2.0,7.0,98.0,0.9545454545454546,0.9690484223419915,0.004063313469876142,0.009016845878495428,1024.0
0.0,2.0,9.0,126.0,0.9545454545454546,0.97446710866408,0.0022019267238802837,0.01222433417470925,1024.0
0.0,2.0,11.0,154.0,0.9545454545454546,0.9759029885337678,0.0024221243662219906,0.010949074728203473,1024.0
0.0,2.0,13.0,182.0,0.9545454545454546,0.9764986718148172,0.0012017353823001594,0.014239645481932316,1024.0
0.0,2.0,15.0,210.0,0.9545454545454546,0.976374850821113,0.0024708129113405163,0.014032422420299551,1024.0
0.0,3.0,1.0,20.0,0.8181818181818182,0.19440341686396972,0.17608047758462347,0.037565115494276845,1024.0
0.0,3.0,3.0,60.0,0.8181818181818182,0.4860229816134257,0.06612284287289229,0.04084301796761895,1024.0
0.0,3.0,5.0,100.0,0.9090909090909091,0.6260090601282873,0.029602642667574557,0.010430675536916532,1024.0
0.0,3.0,7.0,140.0,0.9545454545454546,0.713368529468977,0.0342126020898858,0.017350969236928967,1024.0
0.0,3.0,9.0,180.0,0.9545454545454546,0.768417228483454,0.019193749425221077,0.011896710905872451,1024.0
0.0,3.0,11.0,220.0,1.0,0.8082501163979624,0.010072126620467045,0.011064538128774672,1024.0
0.0,3.0,13.0,260.0,0.9545454545454546,0.8393234916650935,0.008683409064850683,0.011146750525331282,1024.0
0.0,3.0,15.0,300.0,0.9090909090909091,0.8617844608119031,0.007868934832543036,0.010802329231437589,1024.0
0.0,4.0,1.0,20.0,0.9090909090909091,0.3735809883516549,0.18124266357649,0.035040359128709946,1024.0
0.0,4.0,3.0,60.0,0.9090909090909091,0.6357696188746162,0.03720598104738772,0.011825273851309282,1024.0
0.0,4.0,5.0,100.0,0.9545454545454546,0.760332016220714,0.019514823370258817,0.011468953194856489,1024.0
0.0,4.0,7.0,140.0,0.9090909090909091,0.8266833816783894,0.01042845803038802,0.012986342635405206,1024.0
