,num_params,num_iter,mse
185,26.0,6.0,0.01579860353890407
186,8.0,13.0,0.0017032878929009907
187,12.0,6.0,0.0012705397148593694
188,24.0,8.0,0.0011968775435879184
189,8.0,8.0,0.0004470231873768097
190,2.0,4.0,0.004609986157883626
191,30.0,5.0,0.007210162379830417
192,24.0,6.0,0.002105734164710495
193,4.0,5.0,0.0008031106318851645
194,14.0,7.0,0.012220465754468645
195,30.0,4.0,0.006312922935445823
196,12.0,8.0,0.0038298266231799097
197,24.0,6.0,0.0004376890832848824
198,6.0,4.0,0.0008918209063391786
199,20.0,6.0,0.014149820922942018
200,2.0,6.0,0.0002399253814869363
201,10.0,13.0,0.0015361424053022443
202,10.0,5.0,0.007254976752431372
203,22.0,8.0,0.002411364749092013
204,2.0,4.0,0.00032835637502752474
205,18.0,6.0,0.004297205535925099
206,6.0,7.0,0.0034989713446175524
207,12.0,4.0,0.0004887063037401143
208,32.0,6.0,0.0011958627392492603
209,26.0,8.0,0.0020167725084050546
210,4.0,6.0,0.0002715182613913601
211,2.0,4.0,0.0004770820240885226
212,8.0,5.0,0.0038723972738466603
213,8.0,7.0,0.0027425511784790694
214,28.0,8.0,0.005325221974622929
215,4.0,7.0,0.00040625673034600646
216,32.0,7.0,0.008956697499589803
217,30.0,11.0,0.0013238533279996997
218,12.0,5.0,0.01882001847019579
219,8.0,4.0,0.026133317165097182
220,28.0,7.0,0.011523373404326461
221,22.0,6.0,0.031173091203363493
222,2.0,4.0,0.0002694853943935702
223,16.0,4.0,0.004298165932239852
224,18.0,4.0,0.029174331887802656
225,10.0,4.0,0.00907682713944507
226,8.0,16.0,0.0005105585670690077
227,32.0,5.0,0.005195093900752588
228,20.0,4.0,0.0017507186476624097
229,10.0,5.0,0.003894903808022673
230,14.0,5.0,0.0004266042793457269
231,22.0,9.0,0.0013710017716791084
232,8.0,17.0,0.00044892081090917234
233,4.0,5.0,0.0006698381667841814
234,24.0,11.0,0.001393624713545398
235,30.0,4.0,0.008472369483818125
236,8.0,7.0,0.0003535523132485569
237,28.0,7.0,0.010686424448920255
238,10.0,7.0,0.011198551628570669
239,30.0,4.0,0.01068029545625709
240,30.0,11.0,0.00475319192759374
241,6.0,4.0,0.0044917823468642185
242,4.0,14.0,0.00022318088288407118
243,32.0,10.0,0.0007111095814579531
244,14.0,5.0,0.002211258926127841
245,12.0,4.0,0.028032134057296612
246,20.0,5.0,0.012713267354842652
247,20.0,10.0,0.002030997932369009
248,20.0,6.0,0.002172516780318054
249,18.0,4.0,0.0010188261413204963
250,24.0,9.0,0.008214216358874614
251,2.0,4.0,0.00038858389342266757
252,26.0,4.0,0.0036161315321524465
253,26.0,5.0,0.027355259931766802
254,12.0,4.0,0.014807650274546627
255,10.0,4.0,0.003136656206624597
