dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,12.0,0.018170270503179917,3.4741871630886207e-34,0.04722379615650602,0.016367375014209904,0.0
0.0,1.0,2.0,24.0,0.006172133998483647,9.637303609068536e-34,0.03442383754562062,0.00621017609031453,0.0
0.0,1.0,3.0,36.0,0.010653265391046204,1.512029544566941e-33,0.01878675972695123,0.008866574433828963,0.0
0.0,1.0,4.0,48.0,0.007766431633476241,1.2305958340077229e-33,0.05066692824011029,0.00444892733589043,0.0
0.0,1.0,5.0,60.0,0.0066068747264341155,1.5574039913289303e-33,0.037263395306951594,0.00420618125322876,0.0
0.0,1.0,6.0,72.0,0.006172133998483654,3.0277904886271272e-33,0.046103328381096695,0.00460113440301378,0.0
0.0,1.0,7.0,84.0,0.006172133998483648,2.862228484332651e-33,0.06310465630126821,0.00590341324190716,0.0
0.0,1.0,8.0,96.0,0.005563486402641863,4.8317188413861524e-33,0.04522067685191839,0.003480219184474856,0.0
0.0,2.0,1.0,12.0,0.0075066108430639515,0.006644283262591553,0.05536004032350702,0.014068150168964937,0.0
0.0,2.0,2.0,24.0,0.009428090415820612,0.0025936980956520273,0.01553303740086516,0.014160874930259257,0.0
0.0,2.0,3.0,36.0,0.0034503277967117287,0.0026013716052998266,0.004796540199454957,0.0033219743617321443,0.0
0.0,2.0,4.0,48.0,0.0042724662964110085,0.0011595808653552427,0.002765714939630561,0.004881112485226339,0.0
0.0,2.0,5.0,60.0,0.007506610843063981,0.0012561097308771542,0.0014519560670301227,0.006738522723832487,0.0
0.0,2.0,6.0,72.0,0.004960158727618947,0.0007908830247215499,0.0018542475290626668,0.0035397047748337404,0.0
0.0,2.0,7.0,84.0,0.006172133998483669,0.0006282217357718169,0.001610285401685476,0.006720188082257041,0.0
0.0,2.0,8.0,96.0,0.004960158727618952,0.0006167913591863142,0.0018285466358272215,0.005040575259808589,0.0
0.0,3.0,1.0,17.0,0.012215005084172066,0.0041191421405827764,0.05913524630412203,0.017152004556479503,0.0
0.0,3.0,2.0,34.0,0.0061721339984836705,0.001977938061210303,0.031269906239082323,0.008426921127029401,0.0
0.0,3.0,3.0,51.0,0.003450327796711727,0.004832698913769545,0.019828821597340854,0.00943229393297909,0.0
0.0,3.0,4.0,68.0,0.0035634832254990063,0.0022487717101011885,0.011336632482052125,0.006300540767299019,0.0
0.0,3.0,5.0,85.0,0.003563483225499018,0.00453965823067374,0.00881460479189523,0.006155252473121148,0.0
0.0,3.0,6.0,102.0,0.003086066999241857,0.004636037916594038,0.013341942578788072,0.004550005015610703,0.0
0.0,3.0,7.0,119.0,0.0035634832254989915,0.0032839262273377384,0.007576719835163191,0.009094322619137857,0.0
0.0,3.0,8.0,136.0,0.004714045207910295,0.002434696571690218,0.006703335415410958,0.0031266491058231623,0.0
0.0,4.0,1.0,17.0,0.0070710678118654805,0.004913481611931647,0.019605008889278283,0.0099918710024808,0.0
0.0,4.0,2.0,34.0,0.0034503277967117205,0.005069054949930896,0.01236295098534562,0.009525031804860624,0.0
0.0,4.0,3.0,51.0,0.0034503277967117205,0.0033166828333526907,0.01088759263550649,0.009914972188547113,0.0
0.0,4.0,4.0,68.0,0.002357022603955176,0.005009541461832564,0.006692490310246718,0.00691650709998984,0.0
0.0,4.0,5.0,85.0,0.004960158727618954,0.003574258993358972,0.00813720483828567,0.006182302683091402,0.0
0.0,4.0,6.0,102.0,0.005909368402852811,0.0021498574309915326,0.0024941513904111466,0.0053526915528980725,0.0
0.0,4.0,7.0,119.0,0.00707106781186542,0.0015832278887217943,0.00477521286456609,0.005519559873069125,0.0
0.0,4.0,8.0,136.0,0.005039526306789693,0.004285642134918907,0.0027254997185675723,0.0031776053534644435,0.0
0.0,5.0,1.0,54.0,0.00308606699924181,0.0038716710610974883,0.02486661639762665,0.008554185800735718,0.0
0.0,5.0,2.0,108.0,0.006172133998483645,0.0031450788892476867,0.0038693298279192817,0.008430741843945965,0.0
0.0,5.0,3.0,162.0,0.005909368402852812,0.0017459539981210085,0.002051845910846432,0.005155299615567746,0.0
0.0,5.0,4.0,216.0,0.004714045207910306,0.001770765551696529,0.0012883839033079676,0.0032706085801395947,0.0
0.0,5.0,5.0,270.0,0.0030860669992418756,0.00065528953347971,0.0024120410177558217,0.0026436142480949472,0.0
