dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,12,0.301993582999246,2.559790417212676e-32,1024,0.14079185976322134,0.98
0,1,2,24,0.2575700803769538,8.218045104505081e-32,1024,0.14047222576576124,0.98
0,1,3,36,0.2560251063125141,1.465415449038125e-31,1024,0.14042305612242467,0.98
0,1,4,48,0.2415633957893973,2.107447108398104e-31,1024,0.14037387299443777,0.98
0,1,5,60,0.2454600737263038,2.773474087130904e-31,1024,0.14048923929456528,0.98
0,1,6,72,0.2577846096924585,3.431394154149965e-31,1024,0.14042619043244484,0.98
0,1,7,84,0.2404985983796598,4.086082144140874e-31,1024,0.14041277357263787,0.98
0,1,8,96,0.2831519827775606,4.729548115100835e-31,1024,0.14023380509677755,0.98
0,1,9,108,0.2571255199032127,5.407428826757542e-31,1024,0.1405334245010616,0.98
0,1,10,120,0.2334622240578548,6.0710445809621415e-31,1024,0.1404297380723094,0.98
0,1,11,132,0.253119891546017,6.721478254443341e-31,1024,0.1403439821921983,0.98
0,1,12,144,0.2762743286016302,7.373060195069601e-31,1024,0.1405570169532151,0.98
0,1,13,156,0.2549508549174471,8.062289721781452e-31,1024,0.1503478459949043,0.9666666666666667
0,1,14,168,0.2348424398157361,8.684077144407929e-31,1024,0.14047519469879738,0.98
0,1,15,180,0.2446982520711503,9.327493521618332e-31,1024,0.14043013368316,0.98
0,1,16,192,0.2378319259770715,1.0022577868555653e-30,1024,0.14037665447414222,0.98
0,2,1,12,0.3198829066253786,0.7181203019216211,1024,0.12693457343218723,0.9866666666666667
0,2,2,24,0.0535003012445517,0.7856578359271417,1024,0.1255072140768836,0.98
0,2,3,36,0.0136421561128625,0.8809602454890683,1024,0.11903512304355819,0.9933333333333333
0,2,4,48,0.0064266852147969,0.9081370376580408,1024,0.10692561678464421,0.98
0,2,5,60,0.0043249337614129,0.9318560772178088,1024,0.09717161953267879,0.9733333333333334
0,2,6,72,0.0043658247676542,0.94204741824774,1024,0.10266447320359484,0.9933333333333333
0,2,7,84,0.0052763556131883,0.9479048109545808,1024,0.09686431080920507,0.98
0,2,8,96,0.0049456234721122,0.9508509072920196,1024,0.09640026046923295,0.98
0,2,9,108,0.0042442632641151,0.9521309500818936,1024,0.10469044087079803,0.98
0,2,10,120,0.0048638885594006,0.9528055158244768,1024,0.09731318287576268,0.98
0,2,11,132,0.0042201108980238,0.9533451345593056,1024,0.1002138837248952,0.9933333333333333
0,2,12,144,0.004231513024941,0.9535133373560388,1024,0.09360299423580021,0.98
0,2,13,156,0.0053939914108733,0.9541322157041986,1024,0.09557124123012625,0.98
0,2,14,168,0.0036364315853744,0.953553531225842,1024,0.09494253180849066,0.98
0,2,15,180,0.0052766412233438,0.9539079975911688,1024,0.09707921330308757,0.9866666666666667
0,2,16,192,0.0043500684506857,0.954029956821521,1024,0.09250201039290469,0.9733333333333334
0,3,1,17,0.289494957689084,0.1844060926064832,1024,0.14051517749156783,0.9866666666666667
0,3,2,34,0.1428529732464553,0.3618821540982534,1024,0.12808094264128475,0.9933333333333333
0,3,3,51,0.0995238379790858,0.4825451357433172,1024,0.11621494768856808,0.9866666666666667
0,3,4,68,0.0549521572252916,0.5584555800543988,1024,0.11084241566072267,0.9866666666666667
0,3,5,85,0.0425999419388666,0.6212286137677845,1024,0.11155134576544463,0.98
0,3,6,102,0.0289914389958264,0.662652472932695,1024,0.10833662024681544,0.98
0,3,7,119,0.0236905946086854,0.6984642050674524,1024,0.10335266420337291,0.9866666666666667
0,3,8,136,0.0206506264444244,0.7293961101980042,1024,0.10465080192994425,0.9933333333333333
0,3,9,153,0.0157589960245066,0.7552766022873394,1024,0.1066594132835827,0.98
0,3,10,170,0.0154141209417059,0.7761038215577692,1024,0.10028531231955197,0.98
0,3,11,187,0.0122285363341721,0.7936077235876877,1024,0.09905782160733154,0.98
0,3,12,204,0.0120126133142254,0.8100942366058795,1024,0.1027322667735161,0.9866666666666667
0,3,13,221,0.0070962981473445,0.8253230753099634,1024,0.1097681320020781,0.9866666666666667
0,3,14,238,0.0075050059369806,0.8380536454870097,1024,0.10171756381315587,0.98
0,3,15,255,0.0064190817695224,0.8499834952079833,1024,0.09991413630224849,0.98
0,3,16,272,0.0066779130377945,0.8589988675183691,1024,0.10181952169080664,0.9866666666666667
0,4,1,17,0.1948468926218322,0.3564640063908451,1024,0.1315837076302418,0.98
0,4,2,34,0.0617039562901878,0.5246150560649355,1024,0.11692751699326463,0.9866666666666667
0,4,3,51,0.0426728162367008,0.6223714582553931,1024,0.10528646272311354,0.9866666666666667
0,4,4,68,0.022656161000227,0.6922485275012353,1024,0.10751170798816477,0.9866666666666667
0,4,5,85,0.0121146814979298,0.7425635661447565,1024,0.105205305353141,0.9866666666666667
0,4,6,102,0.0101202656280997,0.7780688585023906,1024,0.1025563590953722,0.98
0,4,7,119,0.0071029798588671,0.8097342490701519,1024,0.0958816726369916,0.98
0,4,8,136,0.0066213485270628,0.8335451820631247,1024,0.09994656087220737,0.98
0,4,9,153,0.0046072522921555,0.8531626468372608,1024,0.10039640051303286,0.98
0,4,10,170,0.0049419830365683,0.8694762942626061,1024,0.09825172242547806,0.98
0,4,11,187,0.0052507683685783,0.8827507764396312,1024,0.10049447677348688,0.9933333333333333
0,4,12,204,0.0057117978309908,0.8938548029033567,1024,0.09640162460996382,0.98
0,4,13,221,0.0041883495064601,0.9042958924469352,1024,0.10235411449844471,0.98
0,4,14,238,0.0034266337198512,0.9115530551741804,1024,0.09900835088044477,0.98
