,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
39,0.0,5.0,8.0,432.0,0.0,0.880859375,0.9140625,0.08349303428761931,0.9525058542957192,0.0036831457053250923,0.14284420013427734,0.14142417907714844,0.019012854828121668,141.0,123.0,49.97142040349521
40,0.0,6.0,1.0,54.0,0.0,0.9296875,0.9296875,0.018675447020849927,0.8614042097775503,0.004643693480211758,0.12424468994140625,0.1265697479248047,0.01950485561999039,109.625,110.5,37.09808427861009
41,0.0,6.0,2.0,108.0,0.0,0.880859375,0.875,0.0646599428017455,0.9467532001558918,0.005223775341042318,0.12200355529785156,0.1194915771484375,0.022309388152745895,87.125,87.5,24.28660712644493
42,0.0,6.0,3.0,162.0,0.0,0.728515625,0.765625,0.17853131524904411,0.953375519348106,0.0036849459813447245,0.12135505676269531,0.12331771850585938,0.012731902544761996,86.0,92.5,21.40760879420479
43,0.0,6.0,4.0,216.0,0.0,0.853515625,0.8828125,0.11234410701810946,0.9542282889998291,0.0036971887276315745,0.12887191772460938,0.12873458862304688,0.013156500039755997,101.625,86.5,38.54843891595537
44,0.0,6.0,5.0,270.0,0.0,0.7578125,0.8671875,0.21795134819168113,0.953536880646191,0.00527226882784394,0.11819601058959961,0.11909866333007812,0.011483446470946608,114.875,115.5,28.542887530371353
45,0.0,6.0,6.0,324.0,0.0,0.89453125,0.9375,0.08749601393981982,0.9537017031733177,0.00488866397839449,0.1364583969116211,0.13314437866210938,0.020147880462100722,115.125,117.0,33.71492886795741
46,0.0,6.0,7.0,378.0,0.0,0.857421875,0.8828125,0.10002702620283252,0.954158922235852,0.005823081778099055,0.13492918014526367,0.1251201629638672,0.03334909755639156,128.125,116.5,40.67444792846873
47,0.0,6.0,8.0,432.0,0.0,0.80078125,0.84375,0.1431445908301413,0.9539234982452872,0.0047394343133078,0.14051342010498047,0.13812637329101562,0.018748404500044988,127.375,131.0,19.42706139089786
48,0.0,7.0,1.0,29.0,0.0,0.908203125,0.90625,0.032815157205332936,0.2380231452481554,0.1605785524914393,0.1424236297607422,0.14020919799804688,0.013812213982166484,80.5,78.5,13.93864104874339
