dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,12,0.301993582999246,2.559790417212676e-32,63,0.13662338256835938,0.8666666666666667
0,1,2,24,0.2575700803769538,8.218045104505081e-32,57,0.13544845581054688,0.9466666666666667
0,1,3,36,0.2560251063125141,1.465415449038125e-31,122,0.1289215087890625,0.9333333333333333
0,1,4,48,0.2415633957893973,2.107447108398104e-31,152,0.13318634033203125,0.8933333333333333
0,1,5,60,0.2454600737263038,2.773474087130904e-31,82,0.137054443359375,0.9533333333333334
0,1,6,72,0.2577846096924585,3.431394154149965e-31,114,0.13333511352539062,0.9333333333333333
0,1,7,84,0.2404985983796598,4.086082144140874e-31,77,0.13772964477539062,0.9733333333333334
0,1,8,96,0.2831519827775606,4.729548115100835e-31,58,0.1320953369140625,0.9533333333333334
0,2,1,12,0.3198829066253786,0.7181203019216211,94,0.0847320556640625,0.9066666666666666
0,2,2,24,0.0535003012445517,0.7856578359271417,100,0.07397079467773438,0.9333333333333333
0,2,3,36,0.0136421561128625,0.8809602454890683,151,0.0743865966796875,0.92
0,2,4,48,0.0064266852147969,0.9081370376580408,170,0.10478973388671875,0.9266666666666666
0,2,5,60,0.0043249337614129,0.9318560772178088,115,0.07975387573242188,0.96
0,2,6,72,0.0043658247676542,0.94204741824774,133,0.0994415283203125,0.86
0,2,7,84,0.0052763556131883,0.9479048109545808,134,0.114593505859375,0.9066666666666666
0,2,8,96,0.0049456234721122,0.9508509072920196,109,0.10236740112304688,0.6
0,3,1,17,0.289494957689084,0.1844060926064832,58,0.15728378295898438,0.9
0,3,2,34,0.1428529732464553,0.3618821540982534,87,0.1067657470703125,0.96
0,3,3,51,0.0995238379790858,0.4825451357433172,82,0.12548828125,0.9733333333333334
0,3,4,68,0.0549521572252916,0.5584555800543988,94,0.11428451538085938,0.9066666666666666
0,3,5,85,0.0425999419388666,0.6212286137677845,80,0.10446929931640625,0.8666666666666667
0,3,6,102,0.0289914389958264,0.662652472932695,157,0.09249114990234375,0.8866666666666667
0,3,7,119,0.0236905946086854,0.6984642050674524,60,0.11553573608398438,0.7333333333333333
0,3,8,136,0.0206506264444244,0.7293961101980042,99,0.10796356201171875,0.4866666666666667
0,4,1,17,0.1948468926218322,0.3564640063908451,88,0.1010284423828125,0.8866666666666667
0,4,2,34,0.0617039562901878,0.5246150560649355,122,0.11735153198242188,0.9666666666666667
0,4,3,51,0.0426728162367008,0.6223714582553931,133,0.11360931396484375,0.9733333333333334
0,4,4,68,0.022656161000227,0.6922485275012353,92,0.11583709716796875,0.92
0,4,5,85,0.0121146814979298,0.7425635661447565,99,0.088958740234375,0.6466666666666666
0,4,6,102,0.0101202656280997,0.7780688585023906,101,0.11390304565429688,0.6666666666666666
0,4,7,119,0.0071029798588671,0.8097342490701519,89,0.11864089965820312,0.9133333333333333
0,4,8,136,0.0066213485270628,0.8335451820631247,112,0.098663330078125,0.5333333333333333
0,5,1,54,0.0783157055607731,0.3827063728960026,199,0.08180999755859375,0.9133333333333333
0,5,2,108,0.0112274170262006,0.7080807846672533,58,0.10226821899414062,0.92
0,5,3,162,0.0043305809783984,0.8514343869654635,91,0.109039306640625,0.5866666666666667
0,5,4,216,0.0051494644418509,0.9098165663411364,141,0.110626220703125,0.8666666666666667
0,5,5,270,0.0051959324715128,0.9359330705652824,139,0.1121978759765625,0.6733333333333333
0,5,6,324,0.0045794242844728,0.9460834139908656,139,0.108856201171875,0.8533333333333334
0,5,7,378,0.0056642879025822,0.9505858275634128,235,0.10670089721679688,0.5
0,5,8,432,0.0048195809711986,0.952115942508144,263,0.10787582397460938,0.9066666666666666
0,6,1,54,0.0044685350459446,0.8602734951393232,83,0.09495925903320312,0.9733333333333334
0,6,2,108,0.0053091892022452,0.946280987167829,114,0.09689712524414062,0.7
0,6,3,162,0.005230500935367,0.9531274507615692,102,0.10129928588867188,0.7466666666666667
0,6,4,216,0.0050199223746741,0.9539272464136912,164,0.1101837158203125,0.8533333333333334
0,6,5,270,0.0040185123371552,0.9542862208701706,129,0.10275650024414062,0.3333333333333333
0,6,6,324,0.0049684776672951,0.9537304308865489,135,0.10840225219726562,0.7466666666666667
0,6,7,378,0.0034315287062333,0.9542150729578256,171,0.0965728759765625,0.8533333333333334
0,6,8,432,0.004424970032934,0.9541623357443934,136,0.121002197265625,0.6266666666666667
0,7,1,29,0.1657452097714313,0.23958615725122,75,0.12505340576171875,0.8933333333333333
0,7,2,58,0.0823237157878736,0.4412303709815166,125,0.10497665405273438,0.8933333333333333
0,7,3,87,0.0571663702038442,0.5597928236130976,108,0.11371612548828125,0.8
0,7,4,116,0.032926633367829,0.634042186015829,118,0.11277389526367188,0.7266666666666667
0,7,5,145,0.0248489072583529,0.6862776922006051,63,0.119415283203125,0.7666666666666667
0,7,6,174,0.0240186724369619,0.7297871286274977,90,0.12314224243164062,0.5
0,7,7,203,0.0134415868978709,0.7626137607195874,83,0.10361099243164062,0.6466666666666666
0,7,8,232,0.0118408812465763,0.7885869728406805,88,0.1207122802734375,0.9066666666666666
0,8,1,29,0.1310269002902721,0.3232426838655259,108,0.113739013671875,0.9533333333333334
0,8,2,58,0.065172705124172,0.5124275192935497,111,0.10677337646484375,0.9133333333333333
0,8,3,87,0.0447460916979859,0.6239646322958827,87,0.0979156494140625,0.8333333333333334
0,8,4,116,0.023768052589191,0.6949808289489058,143,0.11009597778320312,0.64
0,8,5,145,0.0123187602338286,0.7423511061053528,118,0.09198760986328125,0.82
