mean,mean,mean,mean,mean,std,std,std,std,std
4,8,16,32,64,4,8,16,32,64
0.49108302549673966,0.48926621863897907,0.4909752174592315,0.48903805948799095,0.49069747980466094,0.005456817298780816,0.010692525935972915,0.0026406522367674913,0.004640456433710061,0.008633180256329278
0.4876662085005291,0.49254197724551513,0.48930750806931445,0.47900710670902064,0.47627170264332613,0.006985439479244533,0.0055685983925705266,0.014791127807414088,0.006532921749405681,0.007553181308811713
0.48902659225776257,0.48767664248748355,0.47867876625356987,0.4631817368515922,0.44976296184386744,0.012574349789654328,0.010145693884847193,0.006326906240131482,0.004674447774049726,0.0042438358407893405
0.47441604823763495,0.46621076791589144,0.4516085963240729,0.42482141514244154,0.36671136250667835,0.004713412889626864,0.009993370965421721,0.010872949463583907,0.008135219704709885,0.010316149532655765
0.4433905871993746,0.421258381401432,0.3899360517443017,0.32423093751227294,0.22182372325500288,0.00847934274642838,0.003241321277484476,0.007885155733549748,0.005862152188087072,0.008630971541454494
0.36155946524646987,0.3245330626471746,0.2530804534267174,0.15113300283155007,0.04989701284153511,0.0051359896300667675,0.005618274013621091,0.009060608720076168,0.008834626603297147,0.010572579610785721
0.2128962203129835,0.1629750028539903,0.08333543844580142,0.015180604213431276,0.009299257432102373,0.010824073094257602,0.004646549912202728,0.008647556368039846,0.002493695949594358,0.0028350358142705877
0.05255552571140888,0.022556021685995804,0.011528168059662216,0.009988992164914806,0.009130875023603161,0.009476830339801068,0.003687768260403118,0.007191611983733228,0.007224494329450796,0.004158726165245435
