,num_params,num_iter,mse
188,48.0,31.0,0.053962288876282974
189,27.0,25.0,0.031926998384525035
190,27.0,36.0,0.035709895714536394
191,48.0,30.0,0.02734716373400319
192,42.0,49.0,0.03376723926858835
193,48.0,32.0,0.031199449428685442
194,9.0,21.0,0.030030014134140717
195,39.0,41.0,0.026553923971344203
196,48.0,34.0,0.051364163600690946
197,9.0,21.0,0.03239779726630878
198,27.0,23.0,0.03232142706678177
199,21.0,42.0,0.027119286839433085
200,6.0,18.0,0.027518253208806458
201,24.0,25.0,0.03505029842525105
202,21.0,36.0,0.06325618846490046
203,27.0,20.0,0.0253065025708066
204,42.0,41.0,0.04206518522142155
205,6.0,16.0,0.028805918726978998
206,3.0,33.0,0.02242221665910682
207,6.0,22.0,0.020890421621772175
208,45.0,20.0,0.0756958236744599
209,48.0,24.0,0.01921686578979369
210,21.0,40.0,0.03709678766755239
211,12.0,22.0,0.024299554539299714
212,24.0,29.0,0.03539667061300824
213,21.0,29.0,0.06349687127641468
214,15.0,24.0,0.02333492186414954
215,36.0,26.0,0.024599249767002413
216,42.0,39.0,0.028859389210106234
217,27.0,16.0,0.08517884153439469
218,30.0,19.0,0.036860646755341106
219,33.0,28.0,0.04614380199776473
220,9.0,16.0,0.034596213914737994
221,9.0,26.0,0.03959236403981269
222,42.0,21.0,0.0803512861366568
223,21.0,29.0,0.06461962551951016
224,18.0,42.0,0.037436456307448816
225,18.0,23.0,0.03792984494258138
226,30.0,17.0,0.05061497304112555
227,27.0,29.0,0.04597110474343389
228,24.0,27.0,0.038618017688104245
229,6.0,16.0,0.02615571614954649
230,15.0,21.0,0.028892702333209935
231,15.0,30.0,0.03620493553902385
232,12.0,22.0,0.026216291488628626
233,9.0,18.0,0.04522603596996817
234,48.0,26.0,0.0795606677969007
235,21.0,32.0,0.039439487988391676
236,27.0,49.0,0.03453138218742151
237,33.0,29.0,0.03930895700888632
238,9.0,30.0,0.028026947802371582
239,39.0,42.0,0.016835249263353887
240,15.0,20.0,0.0601852088975385
