,num_params,num_iter,mse
90,33.0,16.0,0.0063540366182443225
91,36.0,18.0,0.0025455029771181852
92,39.0,22.0,0.001224082622995694
93,42.0,22.0,0.006395931566968107
94,45.0,23.0,0.0022583825736689728
95,48.0,46.0,0.0011623268529961828
96,3.0,16.0,0.0005556669054403124
97,6.0,19.0,0.0009946294675619723
98,9.0,33.0,0.0004658038799800956
99,12.0,25.0,0.0023736472476788982
100,15.0,23.0,0.0013955857553382802
101,18.0,42.0,0.0008944856928634904
102,21.0,30.0,0.0015778457130586052
103,24.0,20.0,0.004152537587731387
104,27.0,20.0,0.0006404190723662412
105,30.0,31.0,0.0014460662902044184
106,33.0,75.0,0.0010041630081389175
107,36.0,33.0,0.002574900115465495
108,39.0,23.0,0.016947410997528927
109,42.0,58.0,0.0009755140592551859
110,45.0,29.0,0.0011394952653298932
111,48.0,45.0,0.0016573309597759278
112,3.0,16.0,0.0008809188323086019
113,6.0,47.0,0.00048248090278926774
114,9.0,38.0,0.0006771248854418078
115,12.0,83.0,0.00041099449915705437
116,15.0,23.0,0.0009780914338125455
117,18.0,24.0,0.002074580741310185
118,21.0,36.0,0.004001345379107006
119,24.0,27.0,0.0014913512901587325
120,27.0,30.0,0.0013023823974048147
121,30.0,19.0,0.001358707279222039
122,33.0,28.0,0.0012487437834560289
123,36.0,26.0,0.0006051230890993682
124,39.0,42.0,0.0002834256177592576
125,42.0,19.0,0.0038327505691023245
126,45.0,16.0,0.0025926772576942364
127,48.0,34.0,0.0026382773023985446
128,3.0,16.0,0.0006575517962944649
129,6.0,19.0,0.0010686774470894033
130,9.0,16.0,0.0007813465014474009
131,12.0,24.0,0.0012559786888577179
132,15.0,34.0,0.00044912870294957515
133,18.0,20.0,0.0030914514019887533
134,21.0,45.0,0.0017331699617487235
135,24.0,25.0,0.004144764806911802
136,27.0,26.0,0.001095766978493126
137,30.0,18.0,0.003190360058943565
138,33.0,48.0,0.0007841116034780075
139,36.0,17.0,0.0005480651005088942
140,39.0,56.0,0.003234176297441108
141,42.0,16.0,0.002512248749579564
142,45.0,35.0,0.0007152503145097962
143,48.0,26.0,0.0019376182650705765
144,3.0,16.0,0.0006770241227294432
145,6.0,19.0,0.0008125718503527557
146,9.0,16.0,0.0011968980172343108
147,12.0,28.0,0.000835803798139013
148,15.0,31.0,0.0033613159783036756
149,18.0,49.0,0.0005517651283596605
150,21.0,42.0,0.0007354557186794485
151,24.0,29.0,0.0012529242904858013
152,27.0,27.0,0.0005792990100548281
153,30.0,57.0,0.002649079793495132
154,33.0,34.0,0.0013718909328519424
155,36.0,17.0,0.005606335220734487
156,39.0,32.0,0.0032318511215981686
157,42.0,23.0,0.0011514129871383703
