dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,12,0.3829329462849601,2.587389301367609e-32,1024,0.09342961634889795,0.8837209302325582
0,1,3,36,0.28514428061853286,1.4554022886451962e-31,1024,0.0716825445016546,0.8488372093023255
0,1,5,60,0.23188632007235466,2.7654376464688737e-31,1024,0.07168186802826318,0.8488372093023255
0,1,7,84,0.23275830598789488,4.137156687517904e-31,1024,0.07168301937154162,0.8488372093023255
0,1,9,108,0.2184119683446284,5.4608508898810665e-31,1024,0.07168197241295168,0.8488372093023255
0,1,11,132,0.14930758650878173,6.735557643059151e-31,1024,0.07168284752954884,0.8488372093023255
0,1,13,156,0.2689726421214245,8.037719139315273e-31,1024,0.0716841722561703,0.8488372093023255
0,1,15,180,0.2165578304394875,9.381355677489853e-31,1024,0.08738703872570425,0.8023255813953488
0,2,1,12,0.37533741886863226,0.7225033672319795,1024,0.026580142610333087,0.8604651162790697
0,2,3,36,0.010629683570610064,0.8778991114655523,1024,0.026830612766007407,0.872093023255814
0,2,5,60,0.005054328669632456,0.9307602445202635,1024,0.01573234528424159,0.8837209302325582
0,2,7,84,0.0037015136832340674,0.947844806651977,1024,0.010767622734844221,0.9186046511627907
0,2,9,108,0.0044726353749088175,0.9521476458628302,1024,0.011335234595658912,0.9186046511627907
0,2,11,132,0.0035327461129261847,0.9539245672921426,1024,0.011912170492010278,0.8953488372093024
0,2,13,156,0.007659814776307426,0.9543543269143806,1024,0.011226744043383242,0.9302325581395349
0,2,15,180,0.009580684264044674,0.954134733339926,1024,0.011892516624542136,0.8953488372093024
0,3,1,17,0.2576719554314878,0.18970912034626092,1024,0.07174213290718161,0.8488372093023255
0,3,3,51,0.07104253011092801,0.4764351891135403,1024,0.04880557350007756,0.8604651162790697
0,3,5,85,0.0426646064068521,0.6236529946456613,1024,0.04997468612299062,0.8837209302325582
0,3,7,119,0.021366074771542128,0.7041928180581553,1024,0.02360919648446544,0.872093023255814
0,3,9,153,0.03219104341196949,0.7519057051652767,1024,0.017270347389937983,0.872093023255814
0,3,11,187,0.006436752026688663,0.7913675542672814,1024,0.021108049378887384,0.8837209302325582
0,3,13,221,0.006780989512867707,0.8215438962199886,1024,0.015128385861070959,0.8953488372093024
0,3,15,255,0.00698641052243219,0.8530887487535378,1024,0.013831013485397258,0.8953488372093024
0,4,1,17,0.16895536116517806,0.35118006240533095,1024,0.05966647807334681,0.872093023255814
0,4,3,51,0.030330697927134616,0.6262668251283956,1024,0.039174116955890216,0.8604651162790697
0,4,5,85,0.017252655532328277,0.7379968007631195,1024,0.04631386317353123,0.8953488372093024
0,4,7,119,0.009957042633408651,0.8078194049577904,1024,0.01615970759507624,0.872093023255814
0,4,9,153,0.009843792332869503,0.8518234059378869,1024,0.012199897718101413,0.8953488372093024
0,4,11,187,0.0048622875515315165,0.88505057341514,1024,0.015411647055900545,0.872093023255814
0,4,13,221,0.003149299432685807,0.9029342158688216,1024,0.014757581325015513,0.8953488372093024
0,4,15,255,0.004504040005258461,0.918362980155066,1024,0.013572484466944344,0.9069767441860465
0,5,1,54,0.05391035102219935,0.37873367495180815,1024,0.052345067968866316,0.8837209302325582
0,5,3,162,0.0014560525743049753,0.8484669005562562,1024,0.013868175865323367,0.8488372093023255
0,5,5,270,0.003343035257285935,0.9362860541229922,1024,0.011294658659077732,0.8837209302325582
0,5,7,378,0.002823270112810823,0.9491248448639298,1024,0.014006353484050781,0.8837209302325582
0,5,9,486,0.0022987147670236524,0.9531867091428781,1024,0.017694605127763854,0.872093023255814
0,5,11,594,0.010545573651416866,0.9535820221229075,1024,0.015624404844626861,0.8837209302325582
0,5,13,702,0.0033998482427499777,0.9542672049091808,1024,0.01891322521635757,0.872093023255814
0,5,15,810,0.005350203855846068,0.9548672961413601,1024,0.02072332931782952,0.872093023255814
0,6,1,54,0.007379022638076292,0.861966128985884,1024,0.014885428542441109,0.8953488372093024
0,6,3,162,0.011629386284000003,0.9530127447238304,1024,0.01139293435823772,0.9069767441860465
0,6,5,270,0.004604064190191992,0.9552288436868956,1024,0.012176732468976853,0.9069767441860465
0,6,7,378,0.006486900522159328,0.953074877148403,1024,0.011820498660121265,0.9186046511627907
0,6,9,486,0.005879589106464921,0.9536076579178631,1024,0.021332891636042167,0.872093023255814
0,6,11,594,0.004786257026000972,0.9534903418200958,1024,0.01567117454591854,0.8837209302325582
0,6,13,702,0.005605849908411988,0.9538812752446877,1024,0.0186121711219206,0.8604651162790697
0,6,15,810,0.003627302291392206,0.9536748907585111,1024,0.016451481193440514,0.872093023255814
0,7,1,29,0.18577241924224236,0.24267348301832584,1024,0.0833737276441184,0.8372093023255814
0,7,3,87,0.0873468578851008,0.5593518716047199,1024,0.040096096066184556,0.8255813953488372
0,7,5,145,0.013716114215310708,0.6875840953596103,1024,0.019954316390909322,0.872093023255814
0,7,7,203,0.011649528094648075,0.7628227126545484,1024,0.012520060614515924,0.8837209302325582
0,7,9,261,0.006682396880414285,0.8154001932461444,1024,0.012924049310296181,0.8953488372093024
0,7,11,319,0.005888875572543105,0.8531941200707837,1024,0.025336495254245493,0.8953488372093024
0,7,13,377,0.002613788624647435,0.8763226160674346,1024,0.018247954987112902,0.8837209302325582
0,7,15,435,0.005028394384799904,0.8930295618106201,1024,0.015568832974366023,0.8837209302325582
0,8,1,29,0.12868696872151922,0.3200249418215428,1024,0.04165211475469701,0.8255813953488372
0,8,3,87,0.061886949399592134,0.6235870295522147,1024,0.04130889125752464,0.8953488372093024
0,8,5,145,0.017939457430049998,0.7455260346747603,1024,0.014870950069281215,0.8837209302325582
0,8,7,203,0.006359021697134527,0.8119202042144241,1024,0.02081640527666047,0.8604651162790697
0,8,9,261,0.0028152877256412637,0.8596737289885152,1024,0.014632774545947465,0.8953488372093024
0,8,11,319,0.004362562325215716,0.8872480732699268,1024,0.015081595979637066,0.8953488372093024
0,8,13,377,0.0033893293135898563,0.9064489543266444,1024,0.01387857661137613,0.9069767441860465
0,8,15,435,0.0026135705555197005,0.9203241378107838,1024,0.014834635345805102,0.8488372093023255
0,9,1,6,0.3959298573045932,0.9999999999999999,1024,0.0908528265556657,0.8255813953488372
0,9,3,18,0.017714211122041586,0.9999999999999994,1024,0.06043388664436061,0.8488372093023255
0,9,5,30,0.0069441351438057995,0.9784284765206219,1024,0.025256369770239376,0.8837209302325582
0,9,7,42,0.003451575429398514,0.9314654741915225,1024,0.01211008061208611,0.8837209302325582
0,9,9,54,0.004399354498978719,0.9520725611258933,1024,0.014457983950329665,0.8837209302325582
0,9,11,66,0.005948373404829988,0.9546326288919557,1024,0.01266000193208357,0.8953488372093024
0,9,13,78,0.0040787175036414705,0.9538665213795701,1024,0.011831520887342706,0.8837209302325582
0,9,15,90,0.0039603728935233475,0.953610059292769,1024,0.010002129187864927,0.9186046511627907
0,10,1,12,0.24140464135477036,0.3866078153852628,1024,0.04998747381724871,0.8372093023255814
0,10,3,24,0.11939294943339274,0.6967531139181917,1024,0.028447221351474664,0.872093023255814
0,10,5,36,0.07631047738917633,0.8187456598107246,1024,0.01656397621823865,0.8953488372093024
0,10,7,48,0.0990454110727905,0.8829546199750259,1024,0.01954702259672808,0.872093023255814
0,10,9,60,0.06275457399466378,0.9090522416252935,1024,0.0311584833626933,0.8604651162790697
