dataset,circuit_id,layer,num_params,accuracy,entcap,expr,last_cost_avg,num_iter
0.0,1.0,1.0,12.0,0.9302325581395349,2.543261023939885e-32,0.32285207821474293,0.08530997223829752,1024.0
0.0,1.0,3.0,36.0,0.9302325581395349,1.4463657748750953e-31,0.3204749001470081,0.07908291429929186,1024.0
0.0,1.0,5.0,60.0,0.9534883720930233,2.767818735841806e-31,0.30075545830487915,0.09973283639448141,1024.0
0.0,1.0,7.0,84.0,0.9302325581395349,4.04569954906976e-31,0.1848385725384116,0.07880255564998893,1024.0
0.0,1.0,9.0,108.0,0.9302325581395349,5.424462086861333e-31,0.25620257908617905,0.07888966540853318,1024.0
0.0,1.0,11.0,132.0,0.9534883720930233,6.745781292800399e-31,0.21323777008170408,0.09973286604039486,1024.0
0.0,1.0,13.0,156.0,0.9302325581395349,7.996121968299817e-31,0.2378383919065553,0.07884146854415675,1024.0
0.0,1.0,15.0,180.0,0.9302325581395349,9.354437929777043e-31,0.19261926160885948,0.07881714949152888,1024.0
0.0,2.0,1.0,12.0,0.9069767441860465,0.7275812622200553,0.27611933174698816,0.07468571599941179,1024.0
0.0,2.0,3.0,36.0,0.9534883720930233,0.8779146994791992,0.009309731870611208,0.04531657680865485,1024.0
0.0,2.0,5.0,60.0,0.9302325581395349,0.9323770239099056,0.003334199748408626,0.03360374444846344,1024.0
0.0,2.0,7.0,84.0,0.9534883720930233,0.9481971420275793,0.007410103110972198,0.03844194029446545,1024.0
0.0,2.0,9.0,108.0,0.9418604651162791,0.9522805076738245,0.005040691157438602,0.03749811699092774,1024.0
0.0,2.0,11.0,132.0,0.9534883720930233,0.9532006978001601,0.00534295596226959,0.03635620506118343,1024.0
0.0,2.0,13.0,156.0,0.9534883720930233,0.954197266348488,0.004617784974466696,0.03451755463219885,1024.0
0.0,2.0,15.0,180.0,0.9534883720930233,0.9536261442993451,0.004642632864482973,0.0352481742303733,1024.0
0.0,3.0,1.0,17.0,0.9534883720930233,0.18726611123497436,0.28449900021938357,0.09985279925593346,1024.0
0.0,3.0,3.0,51.0,0.9534883720930233,0.47644986601079314,0.05855876919970962,0.08323608049195579,1024.0
0.0,3.0,5.0,85.0,0.9534883720930233,0.6188244445406014,0.0583741246812032,0.05573232302675395,1024.0
0.0,3.0,7.0,119.0,0.9534883720930233,0.7006100956303483,0.021986387225213615,0.052012336710205526,1024.0
0.0,3.0,9.0,153.0,0.9418604651162791,0.7520526667506651,0.036340747432707446,0.048260277504716786,1024.0
0.0,3.0,11.0,187.0,0.9534883720930233,0.7915405615063277,0.016259108348015156,0.04933071195488824,1024.0
0.0,3.0,13.0,221.0,0.9534883720930233,0.8230219125662697,0.007450647680437957,0.04553633074789558,1024.0
0.0,3.0,15.0,255.0,0.9418604651162791,0.848746795738653,0.0066617142778728905,0.04131676012456592,1024.0
0.0,4.0,1.0,17.0,0.9418604651162791,0.35098172255257315,0.16937084484193582,0.06838346887413387,1024.0
0.0,4.0,3.0,51.0,0.9534883720930233,0.6291087278440803,0.028069119123302247,0.05319825644733312,1024.0
0.0,4.0,5.0,85.0,0.9302325581395349,0.7410881354909055,0.02035696211193312,0.06085136604383119,1024.0
0.0,4.0,7.0,119.0,0.9534883720930233,0.8065017446416938,0.007679769572545934,0.03950505859874379,1024.0
0.0,4.0,9.0,153.0,0.9534883720930233,0.8538935899710056,0.0029345004309131646,0.035254350037659976,1024.0
0.0,4.0,11.0,187.0,0.9534883720930233,0.8835845202698399,0.00578222693868774,0.04084930955719253,1024.0
0.0,4.0,13.0,221.0,0.9418604651162791,0.9048035110196946,0.007008595554714824,0.0369290547532763,1024.0
0.0,4.0,15.0,255.0,0.9534883720930233,0.9189303431098471,0.008615369113702113,0.03823191605389336,1024.0
0.0,5.0,1.0,54.0,0.9186046511627907,0.37887413298069617,0.08511920945926643,0.06412714567619222,1024.0
0.0,5.0,3.0,162.0,0.9302325581395349,0.8486381560124611,0.0064868141033092635,0.03562035744368804,1024.0
0.0,5.0,5.0,270.0,0.9418604651162791,0.9349565116516859,0.004087403924477793,0.039297971918196346,1024.0
0.0,5.0,7.0,378.0,0.9534883720930233,0.9504280228064607,0.006344263775078178,0.03691859658850111,1024.0
0.0,5.0,9.0,486.0,0.9418604651162791,0.9529782519391546,0.0017020126704531836,0.03860578081244907,1024.0
