dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,12,0.213636192315313,2.65500055641884E-32,99,0.194892883300781,0.84375
0,1,1,12,0.259752421876339,2.61326927163128E-32,61,0.146121978759766,0.90625
0,1,1,12,0.389910592118146,2.59139167303944E-32,46,0.188079833984375,0.921875
0,1,1,12,0.275182235110325,2.55905930485264E-32,59,0.161758422851563,0.921875
0,1,1,12,0.288857898421528,2.64235986365449E-32,64,0.155963897705078,0.890625
0,1,1,12,0.343078363085557,2.55021438673768E-32,42,0.166912078857422,0.953125
0,1,1,12,0.363787320267343,2.55426668254708E-32,99,0.16656494140625,0.921875
0,1,1,12,0.352534943644306,2.65957617580633E-32,63,0.136623382568359,0.890625
0,1,2,24,0.291719384892408,8.17023290228096E-32,153,0.136589050292969,0.859375
0,1,2,24,0.209426749456498,8.19600763344944E-32,89,0.187694549560547,0.921875
0,1,2,24,0.275274574582235,8.33276237117383E-32,60,0.146980285644531,0.953125
0,1,2,24,0.20822283371614,8.13679731767705E-32,51,0.162036895751953,0.921875
0,1,2,24,0.228825476851893,8.30899987934594E-32,57,0.135448455810547,0.9375
0,1,2,24,0.223408399809118,8.21825782456932E-32,53,0.140472412109375,0.90625
0,1,2,24,0.282426655229626,8.23768978127897E-32,149,0.163616180419922,0.9375
0,1,2,24,0.185843343741406,8.16179391553968E-32,67,0.146598815917969,0.921875
0,1,3,36,0.217240409468063,1.46169091391977E-31,61,0.148639678955078,0.90625
0,1,3,36,0.214001286454226,1.44642714552032E-31,122,0.128921508789063,0.9375
0,1,3,36,0.283833235197713,1.46875216858439E-31,87,0.146209716796875,0.953125
0,1,3,36,0.214979713524944,1.44203095323972E-31,47,0.14385986328125,0.9375
0,1,3,36,0.186064699034794,1.4479203570421E-31,92,0.134300231933594,0.90625
0,1,3,36,0.236145123866817,1.46159757820075E-31,79,0.15521240234375,0.890625
0,1,3,36,0.153341605213204,1.44577658466913E-31,117,0.158607482910156,0.90625
0,1,3,36,0.279886865130362,1.45157744096456E-31,102,0.258544921875,0.859375
0,1,4,48,0.262291240733985,2.10753377913605E-31,92,0.145519256591797,0.90625
0,1,4,48,0.320105105013989,2.13755721622875E-31,152,0.133186340332031,0.859375
0,1,4,48,0.257004959542915,2.1163776822902E-31,99,0.150676727294922,0.9375
0,1,4,48,0.245796155835823,2.09606095541057E-31,93,0.138042449951172,0.859375
0,1,4,48,0.271112320208501,2.13566468058453E-31,72,0.172451019287109,0.921875
0,1,4,48,0.267525936209631,2.09086377311411E-31,104,0.176509857177734,0.890625
0,1,4,48,0.227113257796263,2.11267331721772E-31,55,0.140533447265625,0.953125
0,1,4,48,0.179200317546749,2.11752347390643E-31,107,0.139457702636719,0.921875
0,1,5,60,0.324407790409497,2.76975988522657E-31,55,0.153484344482422,0.890625
0,1,5,60,0.281281316095004,2.78517151072585E-31,120,0.138988494873047,0.953125
0,1,5,60,0.269393434529005,2.76505626477276E-31,57,0.149421691894531,0.96875
0,1,5,60,0.280691566585877,2.81517183364768E-31,43,0.147869110107422,0.9375
0,1,5,60,0.319507027615016,2.74758924516007E-31,82,0.137054443359375,0.953125
0,1,5,60,0.2675567234398,2.78251228587282E-31,82,0.150016784667969,0.953125
0,1,5,60,0.236419695864538,2.7907982220928E-31,77,0.198875427246094,0.90625
0,1,5,60,0.29156460765831,2.80131589331007E-31,63,0.163406372070313,0.90625
0,1,6,72,0.253722123176446,3.38856159472121E-31,41,0.162502288818359,0.921875
0,1,6,72,0.198961441103623,3.46276491495722E-31,69,0.145198822021484,0.953125
0,1,6,72,0.233525751465184,3.39539465805593E-31,79,0.155544281005859,0.953125
0,1,6,72,0.187165566057846,3.44838268742912E-31,114,0.133335113525391,0.9375
0,1,6,72,0.365682457378373,3.43319129032965E-31,54,0.160396575927734,0.890625
0,1,6,72,0.223329381177427,3.4308807086394E-31,57,0.150436401367188,0.9375
0,1,6,72,0.255885060060566,3.44216433449081E-31,81,0.149559020996094,0.96875
0,1,6,72,0.365225519409626,3.44881954378387E-31,73,0.140647888183594,0.953125
0,1,7,84,0.302252071299553,4.06698150981206E-31,117,0.140365600585938,0.9375
0,1,7,84,0.244384398169407,4.08430911314287E-31,43,0.191532135009766,0.90625
0,1,7,84,0.210581790288015,4.09581371258523E-31,77,0.137729644775391,0.953125
0,1,7,84,0.24455093044172,4.09980007867193E-31,44,0.147556304931641,0.90625
0,1,7,84,0.290654061732525,4.09253958748706E-31,67,0.158931732177734,0.875
0,1,7,84,0.214924132794289,4.07026976428985E-31,69,0.203914642333984,0.921875
0,1,7,84,0.240296983113613,4.14211129738072E-31,66,0.143836975097656,0.9375
0,1,7,84,0.256999409557484,4.1160742659491E-31,53,0.143974304199219,0.953125
0,1,8,96,0.257245093551431,4.74415263716802E-31,57,0.157611846923828,0.90625
0,1,8,96,0.268038558509973,4.80401451411238E-31,72,0.147392272949219,0.953125
0,1,8,96,0.269636827101437,4.7081619146525E-31,74,0.134922027587891,0.953125
0,1,8,96,0.249712150613307,4.73755530871866E-31,76,0.149677276611328,0.921875
0,1,8,96,0.174795876907328,4.79159499225783E-31,63,0.135635375976563,0.9375
0,1,8,96,0.275796234386451,4.72839291807611E-31,58,0.132095336914063,0.953125
0,1,8,96,0.204899929347006,4.76650916547558E-31,59,0.167961120605469,0.90625
0,1,8,96,0.29658089585814,4.74616789422268E-31,78,0.135654449462891,0.875
0,2,1,12,0.213636192315313,0.721523810857739,79,0.153099060058594,0.84375
