,dataset,circuit_id,layer,num_params,dataset,"('accuracy', 'mean')","('accuracy', 'median')","('accuracy', 'std')","('entcap', 'mean')","('expr', 'mean')","('last_cost_avg', 'mean')","('last_cost_avg', 'median')","('last_cost_avg', 'std')","('num_iter', 'mean')","('num_iter', 'median')","('num_iter', 'std')"
46,0.0,6.0,7.0,280.0,0.0,0.85546875,0.90625,0.1502764379818074,0.9084782226900922,0.009271245993658129,0.12952709197998047,0.12939453125,0.020794976813631138,85.875,99.5,24.02045259476063
47,0.0,6.0,8.0,320.0,0.0,0.88671875,0.90625,0.08341467384399465,0.9095063980232722,0.007826622684183385,0.1225728988647461,0.11273956298828125,0.02139547504837576,119.625,96.0,58.76086525668496
48,0.0,7.0,1.0,24.0,0.0,0.94140625,0.953125,0.030969725280159843,0.24460888814283538,0.17375696570236765,0.12793636322021484,0.12271690368652344,0.016591284874127143,87.75,80.5,27.577164466275352
49,0.0,7.0,2.0,48.0,0.0,0.92578125,0.9375,0.04706064429086611,0.43582231281283923,0.07671873477687786,0.11198186874389648,0.11266326904296875,0.021514881653623502,89.125,92.0,24.993927834004573
50,0.0,7.0,3.0,72.0,0.0,0.94921875,0.953125,0.023250744035713908,0.5446069440313124,0.046059055158523175,0.10793399810791016,0.10233688354492188,0.01947005562155571,86.375,69.0,34.309255311067304
51,0.0,7.0,4.0,96.0,0.0,0.96484375,0.96875,0.011048543456039804,0.6160017856051165,0.02761409576837677,0.09966611862182617,0.10163307189941406,0.010996892640233425,84.625,89.0,26.0051505887364
52,0.0,7.0,5.0,120.0,0.0,0.89453125,0.90625,0.07269044414256152,0.668156417518106,0.024478546669809993,0.10306358337402344,0.10335731506347656,0.011905047404371677,84.0,79.0,20.94891746265527
53,0.0,7.0,6.0,144.0,0.0,0.86328125,0.90625,0.12038060456467703,0.707457006935639,0.015384482577893668,0.11346054077148438,0.10668182373046875,0.02656649414692256,90.875,99.5,25.70401580631767
54,0.0,7.0,7.0,168.0,0.0,0.875,0.875,0.08183170883849715,0.7414413252148585,0.010444067812910794,0.11024951934814453,0.10624885559082031,0.017261331372188164,83.5,67.0,34.36360200644197
55,0.0,7.0,8.0,192.0,0.0,0.90625,0.9375,0.0867956343536767,0.7661514351111995,0.014412256318952054,0.11134576797485352,0.11152076721191406,0.02103827907703744,81.125,73.0,23.098778570058016
56,0.0,8.0,1.0,24.0,0.0,0.89453125,0.890625,0.04399643603666747,0.3191689418752483,0.13165028990635472,0.11164665222167969,0.10307502746582031,0.022536306715535234,111.75,92.0,54.444598315299245
57,0.0,8.0,2.0,48.0,0.0,0.94140625,0.9375,0.030969725280159836,0.4984144120366121,0.05301508468270242,0.10825490951538086,0.10229873657226562,0.027852375136383237,76.75,70.0,23.29776200165403
58,0.0,8.0,3.0,72.0,0.0,0.921875,0.90625,0.04419417382415923,0.6024972354798067,0.03081103001230125,0.11403512954711914,0.11064529418945312,0.024894130306082396,89.75,78.0,38.57738049316316
