,dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
798,0.0,13.0,4.0,48.0,0.03453237895001214,0.633221418038261,46.0,0.16021728515625,0.890625
799,0.0,13.0,4.0,48.0,0.0327856554261088,0.6371972712941019,121.0,0.12226104736328125,0.953125
800,0.0,13.0,5.0,60.0,0.02607160419700174,0.7041877805670863,123.0,0.10375213623046875,0.953125
801,0.0,13.0,5.0,60.0,0.012653072385447425,0.700521607488044,89.0,0.1060943603515625,0.953125
802,0.0,13.0,5.0,60.0,0.018914398762070753,0.7094873223125011,47.0,0.14340972900390625,0.9375
803,0.0,13.0,5.0,60.0,0.01646554630882248,0.6993186957293346,125.0,0.1133575439453125,0.9375
804,0.0,13.0,5.0,60.0,0.024082231182606502,0.7032502051469274,81.0,0.15623092651367188,0.921875
805,0.0,13.0,5.0,60.0,0.02424835660691655,0.7096353970776931,136.0,0.12249374389648438,0.953125
806,0.0,13.0,5.0,60.0,0.025080638039463338,0.702941406038376,112.0,0.10640716552734375,0.9375
807,0.0,13.0,5.0,60.0,0.02913480101702813,0.698495296834756,89.0,0.17971420288085938,0.890625
808,0.0,13.0,6.0,72.0,0.010290841074956673,0.7529180132915188,104.0,0.14131927490234375,0.921875
809,0.0,13.0,6.0,72.0,0.022255697249472788,0.7599978777935511,106.0,0.11201095581054688,0.953125
810,0.0,13.0,6.0,72.0,0.019867220549054064,0.7494760281348035,76.0,0.13205337524414062,0.9375
811,0.0,13.0,6.0,72.0,0.017709481254658616,0.7535463598763846,67.0,0.14556121826171875,0.9375
812,0.0,13.0,6.0,72.0,0.02001048470154709,0.7594937844039971,90.0,0.11754989624023438,0.953125
813,0.0,13.0,6.0,72.0,0.019542064297733995,0.7521067818029433,74.0,0.13107681274414062,0.734375
814,0.0,13.0,6.0,72.0,0.009379877465700126,0.7524351036580282,125.0,0.151885986328125,0.9375
815,0.0,13.0,6.0,72.0,0.014745740004787957,0.7545270494818292,80.0,0.12339019775390625,0.8125
816,0.0,13.0,7.0,84.0,0.003411273790141053,0.7967461519120366,100.0,0.11627197265625,0.953125
817,0.0,13.0,7.0,84.0,0.013899485860697395,0.794469081868119,46.0,0.15121841430664062,0.703125
818,0.0,13.0,7.0,84.0,0.008193581137270884,0.7943166114389,51.0,0.15613555908203125,0.6875
819,0.0,13.0,7.0,84.0,0.004736670888222421,0.7936857784401393,56.0,0.11970901489257812,0.828125
820,0.0,13.0,7.0,84.0,0.01002108105841488,0.7909397057953926,115.0,0.11125564575195312,0.84375
821,0.0,13.0,7.0,84.0,0.007430286852174211,0.7936562617054777,87.0,0.11076736450195312,0.90625
822,0.0,13.0,7.0,84.0,0.00969131667160104,0.7974194849778555,138.0,0.1142120361328125,0.953125
823,0.0,13.0,7.0,84.0,0.006783874514306461,0.7979926985553869,156.0,0.1163330078125,0.859375
824,0.0,13.0,8.0,96.0,0.008175997262849378,0.8309135599566208,47.0,0.1399078369140625,0.796875
825,0.0,13.0,8.0,96.0,0.01038014802484386,0.8276914474681748,58.0,0.1280364990234375,0.8125
826,0.0,13.0,8.0,96.0,0.004865283773609363,0.8289182276430659,44.0,0.11867904663085938,0.890625
827,0.0,13.0,8.0,96.0,0.0044279152267106,0.8296623455712336,71.0,0.127655029296875,0.84375
828,0.0,13.0,8.0,96.0,0.007842352641885082,0.8215923796015159,81.0,0.13626861572265625,0.90625
829,0.0,13.0,8.0,96.0,0.0054580918598974865,0.8245287792953799,182.0,0.11422348022460938,0.90625
830,0.0,13.0,8.0,96.0,0.007338151476512584,0.8283125867016282,204.0,0.11067581176757812,0.9375
831,0.0,13.0,8.0,96.0,0.014968056869454592,0.824775292583132,63.0,0.129852294921875,0.546875
832,0.0,14.0,1.0,12.0,0.2551703356385606,0.33760598680237075,82.0,0.14982986450195312,0.875
833,0.0,14.0,1.0,12.0,0.13904569302520842,0.34378525902735824,134.0,0.12126541137695312,0.9375
834,0.0,14.0,1.0,12.0,0.21756733489601854,0.3382046116083829,98.0,0.14409255981445312,0.875
835,0.0,14.0,1.0,12.0,0.16826961760147383,0.3466310811890984,88.0,0.18599700927734375,0.921875
836,0.0,14.0,1.0,12.0,0.1860556330984976,0.3378568187242264,151.0,0.1226348876953125,0.953125
837,0.0,14.0,1.0,12.0,0.19700443762687875,0.3482120239544645,52.0,0.14258956909179688,0.9375
838,0.0,14.0,1.0,12.0,0.14921530476581976,0.3363154715462789,60.0,0.15157318115234375,0.90625
839,0.0,14.0,1.0,12.0,0.1887803390391451,0.34215297682526513,97.0,0.13652420043945312,0.953125
840,0.0,14.0,2.0,24.0,0.05430216038392024,0.5569196589916185,92.0,0.12833786010742188,0.953125
841,0.0,14.0,2.0,24.0,0.03890479526458531,0.5494610540223631,56.0,0.12217330932617188,0.875
842,0.0,14.0,2.0,24.0,0.048510130224051845,0.5490301655020131,107.0,0.12060165405273438,0.953125
843,0.0,14.0,2.0,24.0,0.054501781296147835,0.5507112946525262,60.0,0.14776992797851562,0.9375
