dataset,circuit_id,layer,num_params,expr,entcap,num_iter,last_cost_avg,accuracy
0,1,1,14,0.3669266714527539,3.177738827915511e-32,1024,0.06322192070461896,0.8636363636363636
0,1,3,42,0.1580816855183332,1.825243918942827e-31,1024,0.06289314575333754,0.8636363636363636
0,1,5,70,0.20330538968559014,3.406109717357655e-31,1024,0.0627315536050917,0.8636363636363636
0,1,7,98,0.22476503045315332,5.008010210407801e-31,1024,0.06257550552146134,0.8636363636363636
0,1,9,126,0.17511100026703558,6.667748860027021e-31,1024,0.06256148854170225,0.8636363636363636
0,1,11,154,0.22066596773256308,8.24777188960492e-31,1024,0.0625616083947494,0.8636363636363636
0,1,13,182,0.17354763413156757,9.855350282268567e-31,1024,0.06256524522357762,0.8636363636363636
0,1,15,210,0.1987332464892511,1.1452771169722955e-30,1024,0.06257818725356319,0.8636363636363636
0,2,1,14,0.22228859328918232,0.747125065951164,1024,0.08554115399762527,0.8636363636363636
0,2,3,42,0.016027029256963435,0.8982174535838562,1024,0.03895006536431396,0.9090909090909091
0,2,5,70,0.0005640798608206397,0.9481294534008841,1024,0.03965211335527853,0.9090909090909091
0,2,7,98,0.0021241896748684496,0.9681106893857526,1024,0.029808533913294806,0.9545454545454546
0,2,9,126,0.0010054963206309827,0.9749056868310113,1024,0.029510091332235935,0.9545454545454546
0,2,11,154,0.0037041597389276086,0.9761777330977564,1024,0.024968591772385633,0.9545454545454546
0,2,13,182,0.001412914318521901,0.9768152948182496,1024,0.02969218818370084,0.9545454545454546
0,2,15,210,0.0016029623949128406,0.976287846490517,1024,0.023921774132537377,0.9545454545454546
0,3,1,20,0.2638559245195966,0.19753728331215517,1024,0.06770211347797764,0.9090909090909091
0,3,3,60,0.06125314019732088,0.48035913075544057,1024,0.04440504448875842,0.8636363636363636
0,3,5,100,0.0606586684890342,0.6357168980294585,1024,0.04376442920686348,0.9090909090909091
0,3,7,140,0.026785680647485294,0.7135752643021454,1024,0.034647831379536295,0.8636363636363636
0,3,9,180,0.012569637239455169,0.7683390724081253,1024,0.03186765508590852,0.8636363636363636
0,3,11,220,0.0026013255990283268,0.8088861015220185,1024,0.03241509936863806,0.9090909090909091
